,Contig,count,Depth avg,std,min,25%,Depth median,75%,max,count_nonzero,count_unique,count_unique_nonzero,sample,dataset,quantification,Breadth,ncbi,region,id,distribution,genome_size,weighted_dist,readshare,expected_average_coverage,err_type,err_profile,fragment_size,readsGB,error,RE
1062,NC_014328.1.region003,,16.549826522744794,,,,16.0,,,,,,sample_2,0_3GB,mapping(filtered),1.0,NC_014328_1,region003,Genome1,0.2292637232770736,4630065,1061505.9409148635,93121282.32958668,20.11230562197003,wgsim,0.03,270,0.3,-4.11230562197003,-0.20446714062846583
1110,NC_014328.1.region003,,14.294622205088666,,,,13.0,,,,,,sample_4,0_3GB,mapping(filtered),1.0,NC_014328_1,region003,Genome1,0.1816801435,4630065,841190.8736143275,80094436.31277557,17.298771467090756,wgsim,0.03,270,0.3,-4.298771467090756,-0.2485015467872244
1158,NC_014328.1.region003,,14.939186584425595,,,,14.0,,,,,,sample_1,0_3GB,mapping(filtered),1.0,NC_014328_1,region003,Genome1,0.2068781659,4630065,957859.3551977834,86284693.83492948,18.63574136322697,wgsim,0.03,270,0.3,-4.63574136322697,-0.2487554035480692
6,NC_014328.1.region003,,17.478363531225906,,,,17.0,,,,,,sample_3,0_5GB,mapping(filtered),1.0,NC_014328_1,region003,Genome1,0.1334986353,4630065,618107.3588502945,91696605.40154871,19.804604341742227,wgsim,0.03,270,0.5,-2.804604341742227,-0.14161375270855342
54,NC_014328.1.region003,,21.97046067848882,,,,21.0,,,,,,sample_0,0_5GB,mapping(filtered),1.0,NC_014328_1,region003,Genome1,0.1768128707823187,4630065,818655.0845587364,107462158.99771193,23.20964370861142,wgsim,0.03,270,0.5,-2.20964370861142,-0.0952036893091806
102,NC_014328.1.region003,,34.51484194294526,,,,34.0,,,,,,sample_2,0_5GB,mapping(filtered),1.0,NC_014328_1,region003,Genome1,0.2715516719,4630065,1257301.8917556736,181651027.11566663,39.23293239202185,wgsim,0.03,270,0.5,-5.232932392021851,-0.13338111818238663
150,NC_014328.1.region003,,26.28064764841943,,,,26.0,,,,,,sample_4,0_5GB,mapping(filtered),1.0,NC_014328_1,region003,Genome1,0.2036473108,4630065,942900.286079202,147205038.51793554,31.7932984780852,wgsim,0.03,270,0.5,-5.793298478085202,-0.18221759790285566
198,NC_014328.1.region003,,23.876542020046266,,,,23.0,,,,,,sample_1,0_5GB,mapping(filtered),1.0,NC_014328_1,region003,Genome1,0.1832432394183243,4630065,848428.1093174036,111549026.51190284,24.09232408441412,wgsim,0.03,270,0.5,-1.0923240844141198,-0.04533909142957152
246,NC_014328.1.region003,,42.09603893600617,,,,41.0,,,,,,sample_3,1GB,mapping(filtered),1.0,NC_014328_1,region003,Genome1,0.1687924624168792,4630065,781520.0725002078,228259805.29345945,49.29948182011688,wgsim,0.03,270,1.0,-8.299481820116881,-0.16834825668959139
294,NC_014328.1.region003,,95.68340400925211,,,,92.0,,,,,,sample_0,1GB,mapping(filtered),1.0,NC_014328_1,region003,Genome1,0.3838112885,4630065,1777071.2134887525,449263877.7295533,97.03187271227364,wgsim,0.03,270,1.0,-5.031872712273639,-0.05185793669256013
342,NC_014328.1.region003,,50.25236121819584,,,,49.0,,,,,,sample_2,1GB,mapping(filtered),1.0,NC_014328_1,region003,Genome1,0.1989929253,4630065,921350.1786791446,264680045.7414789,57.16551403521957,wgsim,0.03,270,1.0,-8.165514035219573,-0.14283986023791923
390,NC_014328.1.region003,,54.25279491133385,,,,53.0,,,,,,sample_4,1GB,mapping(filtered),1.0,NC_014328_1,region003,Genome1,0.2159023667215902,4630065,999641.9915747996,271548507.9649658,58.64896237201116,wgsim,0.03,270,1.0,-5.648962372011162,-0.09631819803016663
438,NC_014328.1.region003,,61.48366422513492,,,,59.0,,,,,,sample_1,1GB,mapping(filtered),1.0,NC_014328_1,region003,Genome1,0.2508225725749177,4630065,1161324.8144890864,331674054.9040836,71.63485931711188,wgsim,0.03,270,1.0,-12.634859317111875,-0.1763786435481099
731,NC_014328.1.region003,,5.293482509282783,,,,5.0,,,,,,sample_3,0_1GB,mapping(unfiltered),0.9863145720894372,NC_014328_1,region003,Genome1,0.1979429011,4630065,916488.4983815716,27291715.106320336,5.894456148309006,wgsim,0.03,270,0.1,-0.8944561483090059,-0.15174532235100371
779,NC_014328.1.region003,,3.135901889573136,,,,3.0,,,,,,sample_0,0_1GB,mapping(unfiltered),0.9155262143407864,NC_014328_1,region003,Genome1,0.1077628232107762,4630065,498948.87604940246,16808000.20306494,3.6301866611084166,wgsim,0.03,270,0.1,-0.6301866611084166,-0.1735962141726342
827,NC_014328.1.region003,,3.4590377765514475,,,,3.0,,,,,,sample_2,0_1GB,mapping(unfiltered),0.9605339244410176,NC_014328_1,region003,Genome1,0.1353464745,4630065,626662.9744558425,17859623.720626097,3.8573159816603217,wgsim,0.03,270,0.1,-0.8573159816603217,-0.2222571305375152
875,NC_014328.1.region003,,4.244861215303826,,,,4.0,,,,,,sample_4,0_1GB,mapping(unfiltered),0.9635215882806476,NC_014328_1,region003,Genome1,0.1552219826,4630065,718687.868866869,23014173.72305568,4.970594089511849,wgsim,0.03,270,0.1,-0.9705940895118488,-0.1952672199807747
923,NC_014328.1.region003,,4.743155921669215,,,,4.0,,,,,,sample_1,0_1GB,mapping(unfiltered),0.9769178874325366,NC_014328_1,region003,Genome1,0.1798848022,4630065,832878.326698143,24246975.06780967,5.23685414088348,wgsim,0.03,270,0.1,-1.2368541408834801,-0.23618265997280907
491,NC_014328.1.region003,,8.357235858610213,,,,8.0,,,,,,sample_3,0_2GB,mapping(unfiltered),0.9992771781033152,NC_014328_1,region003,Genome1,0.1603459934839654,4630065,742412.3723203362,44177207.53699024,9.541379556656384,wgsim,0.03,270,0.2,-1.5413795566563842,-0.1615468232349133
539,NC_014328.1.region003,,11.383673862760215,,,,11.0,,,,,,sample_0,0_2GB,mapping(unfiltered),1.0,NC_014328_1,region003,Genome1,0.2310358374,4630065,1069710.944491431,61351255.52738305,13.250625105129853,wgsim,0.03,270,0.2,-2.2506251051298527,-0.1698504853373706
587,NC_014328.1.region003,,10.69434271395528,,,,10.0,,,,,,sample_2,0_2GB,mapping(unfiltered),1.0,NC_014328_1,region003,Genome1,0.2209151563,4630065,1022851.5331541594,64123815.88041713,13.849441828660533,wgsim,0.03,270,0.2,-3.8494418286605327,-0.27794923985271086
635,NC_014328.1.region003,,9.536574787972244,,,,9.0,,,,,,sample_4,0_2GB,mapping(unfiltered),1.0,NC_014328_1,region003,Genome1,0.1985783631,4630065,919430.7287466016,53504521.88080158,11.555890010356569,wgsim,0.03,270,0.2,-2.5558900103565687,-0.2211763878044824
683,NC_014328.1.region003,,7.877175174013921,,,,7.0,,,,,,sample_1,0_2GB,mapping(unfiltered),0.9969159599074788,NC_014328_1,region003,Genome1,0.1649592551,4630065,763772.0734645815,45904109.64356849,9.9143553370349,wgsim,0.03,270,0.2,-2.9143553370349,-0.2939530849926648
971,NC_014328.1.region003,,17.123361603700847,,,,17.0,,,,,,sample_3,0_3GB,mapping(unfiltered),1.0,NC_014328_1,region003,Genome1,0.2316469240768353,4630065,1072540.3155258123,100121511.13434044,21.6242128640398,wgsim,0.03,270,0.3,-4.6242128640398015,-0.21384421680983737
1019,NC_014328.1.region003,,17.740747879722438,,,,17.0,,,,,,sample_0,0_3GB,mapping(unfiltered),1.0,NC_014328_1,region003,Genome1,0.238340122,4630065,1103530.25696793,100569402.36899684,21.72094827372765,wgsim,0.03,270,0.3,-4.72094827372765,-0.2173454038117583
1067,NC_014328.1.region003,,16.549826522744794,,,,16.0,,,,,,sample_2,0_3GB,mapping(unfiltered),1.0,NC_014328_1,region003,Genome1,0.2292637232770736,4630065,1061505.9409148635,93121282.32958668,20.11230562197003,wgsim,0.03,270,0.3,-4.11230562197003,-0.20446714062846583
1115,NC_014328.1.region003,,14.294622205088666,,,,13.0,,,,,,sample_4,0_3GB,mapping(unfiltered),1.0,NC_014328_1,region003,Genome1,0.1816801435,4630065,841190.8736143275,80094436.31277557,17.298771467090756,wgsim,0.03,270,0.3,-4.298771467090756,-0.2485015467872244
1163,NC_014328.1.region003,,14.939186584425595,,,,14.0,,,,,,sample_1,0_3GB,mapping(unfiltered),1.0,NC_014328_1,region003,Genome1,0.2068781659,4630065,957859.3551977834,86284693.83492948,18.63574136322697,wgsim,0.03,270,0.3,-4.63574136322697,-0.2487554035480692
11,NC_014328.1.region003,,17.478363531225906,,,,17.0,,,,,,sample_3,0_5GB,mapping(unfiltered),1.0,NC_014328_1,region003,Genome1,0.1334986353,4630065,618107.3588502945,91696605.40154871,19.804604341742227,wgsim,0.03,270,0.5,-2.804604341742227,-0.14161375270855342
59,NC_014328.1.region003,,21.97046067848882,,,,21.0,,,,,,sample_0,0_5GB,mapping(unfiltered),1.0,NC_014328_1,region003,Genome1,0.1768128707823187,4630065,818655.0845587364,107462158.99771193,23.20964370861142,wgsim,0.03,270,0.5,-2.20964370861142,-0.0952036893091806
107,NC_014328.1.region003,,34.51484194294526,,,,34.0,,,,,,sample_2,0_5GB,mapping(unfiltered),1.0,NC_014328_1,region003,Genome1,0.2715516719,4630065,1257301.8917556736,181651027.11566663,39.23293239202185,wgsim,0.03,270,0.5,-5.232932392021851,-0.13338111818238663
155,NC_014328.1.region003,,26.28064764841943,,,,26.0,,,,,,sample_4,0_5GB,mapping(unfiltered),1.0,NC_014328_1,region003,Genome1,0.2036473108,4630065,942900.286079202,147205038.51793554,31.7932984780852,wgsim,0.03,270,0.5,-5.793298478085202,-0.18221759790285566
203,NC_014328.1.region003,,23.876542020046266,,,,23.0,,,,,,sample_1,0_5GB,mapping(unfiltered),1.0,NC_014328_1,region003,Genome1,0.1832432394183243,4630065,848428.1093174036,111549026.51190284,24.09232408441412,wgsim,0.03,270,0.5,-1.0923240844141198,-0.04533909142957152
251,NC_014328.1.region003,,42.09603893600617,,,,41.0,,,,,,sample_3,1GB,mapping(unfiltered),1.0,NC_014328_1,region003,Genome1,0.1687924624168792,4630065,781520.0725002078,228259805.29345945,49.29948182011688,wgsim,0.03,270,1.0,-8.299481820116881,-0.16834825668959139
299,NC_014328.1.region003,,95.68340400925211,,,,92.0,,,,,,sample_0,1GB,mapping(unfiltered),1.0,NC_014328_1,region003,Genome1,0.3838112885,4630065,1777071.2134887525,449263877.7295533,97.03187271227364,wgsim,0.03,270,1.0,-5.031872712273639,-0.05185793669256013
347,NC_014328.1.region003,,50.25236121819584,,,,49.0,,,,,,sample_2,1GB,mapping(unfiltered),1.0,NC_014328_1,region003,Genome1,0.1989929253,4630065,921350.1786791446,264680045.7414789,57.16551403521957,wgsim,0.03,270,1.0,-8.165514035219573,-0.14283986023791923
395,NC_014328.1.region003,,54.25279491133385,,,,53.0,,,,,,sample_4,1GB,mapping(unfiltered),1.0,NC_014328_1,region003,Genome1,0.2159023667215902,4630065,999641.9915747996,271548507.9649658,58.64896237201116,wgsim,0.03,270,1.0,-5.648962372011162,-0.09631819803016663
443,NC_014328.1.region003,,61.48366422513492,,,,59.0,,,,,,sample_1,1GB,mapping(unfiltered),1.0,NC_014328_1,region003,Genome1,0.2508225725749177,4630065,1161324.8144890864,331674054.9040836,71.63485931711188,wgsim,0.03,270,1.0,-12.634859317111875,-0.1763786435481099
722,NC_014328.1.region004,22089.0,2.590248539997284,4.304415682187516,0.0,1.0,2.0,3.0,90.0,19696.0,22066.0,19673.0,sample_3,0_1GB,kmerCount,,NC_014328_1,region004,Genome1,0.1979429011,4630065,916488.4983815716,27291715.106320336,5.894456148309006,wgsim,0.03,270,0.1,-3.894456148309006,-0.6606981289404015
770,NC_014328.1.region004,22089.0,1.5418986826022,2.6966103513923296,0.0,0.0,1.0,2.0,60.0,16144.0,22066.0,16122.0,sample_0,0_1GB,kmerCount,,NC_014328_1,region004,Genome1,0.1077628232107762,4630065,498948.87604940246,16808000.20306494,3.6301866611084166,wgsim,0.03,270,0.1,-2.6301866611084166,-0.724532071390878
818,NC_014328.1.region004,22089.0,1.7688894925075829,3.087733650627642,0.0,1.0,1.0,2.0,71.0,17347.0,22066.0,17324.0,sample_2,0_1GB,kmerCount,,NC_014328_1,region004,Genome1,0.1353464745,4630065,626662.9744558425,17859623.720626097,3.8573159816603217,wgsim,0.03,270,0.1,-2.8573159816603217,-0.7407523768458384
866,NC_014328.1.region004,22089.0,2.03793743492236,3.312309860940457,0.0,1.0,2.0,3.0,74.0,18367.0,22066.0,18344.0,sample_4,0_1GB,kmerCount,,NC_014328_1,region004,Genome1,0.1552219826,4630065,718687.868866869,23014173.72305568,4.970594089511849,wgsim,0.03,270,0.1,-2.970594089511849,-0.5976336099903874
914,NC_014328.1.region004,22089.0,2.339444972610802,4.120188421134225,0.0,1.0,2.0,3.0,87.0,19032.0,22066.0,19010.0,sample_1,0_1GB,kmerCount,,NC_014328_1,region004,Genome1,0.1798848022,4630065,832878.326698143,24246975.06780967,5.23685414088348,wgsim,0.03,270,0.1,-3.23685414088348,-0.6180913299864045
482,NC_014328.1.region004,22089.0,3.8536828285572,6.9226436075730895,0.0,2.0,3.0,4.0,147.0,21190.0,22066.0,21167.0,sample_3,0_2GB,kmerCount,,NC_014328_1,region004,Genome1,0.1603459934839654,4630065,742412.3723203362,44177207.53699024,9.541379556656384,wgsim,0.03,270,0.2,-6.541379556656384,-0.6855800587130925
530,NC_014328.1.region004,22089.0,5.580469917153335,9.38693756383278,0.0,3.0,5.0,6.0,198.0,21920.0,22066.0,21897.0,sample_0,0_2GB,kmerCount,,NC_014328_1,region004,Genome1,0.2310358374,4630065,1069710.944491431,61351255.52738305,13.250625105129853,wgsim,0.03,270,0.2,-8.250625105129853,-0.6226593115169866
578,NC_014328.1.region004,22089.0,5.445561139028476,9.551924442799898,0.0,3.0,4.0,6.0,204.0,21786.0,22066.0,21763.0,sample_2,0_2GB,kmerCount,,NC_014328_1,region004,Genome1,0.2209151563,4630065,1022851.5331541594,64123815.88041713,13.849441828660533,wgsim,0.03,270,0.2,-9.849441828660533,-0.7111796959410843
626,NC_014328.1.region004,22089.0,4.860518810267554,8.944993830900382,0.0,3.0,4.0,6.0,211.0,21677.0,22066.0,21654.0,sample_4,0_2GB,kmerCount,,NC_014328_1,region004,Genome1,0.1985783631,4630065,919430.7287466016,53504521.88080158,11.555890010356569,wgsim,0.03,270,0.2,-7.555890010356569,-0.6538561723575478
674,NC_014328.1.region004,22089.0,4.548734664312554,7.344684783174124,0.0,3.0,4.0,5.0,183.0,21680.0,22066.0,21657.0,sample_1,0_2GB,kmerCount,,NC_014328_1,region004,Genome1,0.1649592551,4630065,763772.0734645815,45904109.64356849,9.9143553370349,wgsim,0.03,270,0.2,-5.9143553370349,-0.5965446199958084
962,NC_014328.1.region004,22089.0,8.954547512336458,15.020386914990668,0.0,6.0,8.0,10.0,334.0,22066.0,22066.0,22043.0,sample_3,0_3GB,kmerCount,,NC_014328_1,region004,Genome1,0.2316469240768353,4630065,1072540.3155258123,100121511.13434044,21.6242128640398,wgsim,0.03,270,0.3,-13.624212864039801,-0.6300443373222764
1010,NC_014328.1.region004,22089.0,8.72411607587487,15.386095189473938,0.0,5.0,7.0,9.0,328.0,22060.0,22066.0,22037.0,sample_0,0_3GB,kmerCount,,NC_014328_1,region004,Genome1,0.238340122,4630065,1103530.25696793,100569402.36899684,21.72094827372765,wgsim,0.03,270,0.3,-14.72094827372765,-0.6777304603930769
1058,NC_014328.1.region004,22089.0,8.80229978722441,14.453850116601128,0.0,6.0,8.0,10.0,328.0,22078.0,22066.0,22055.0,sample_2,0_3GB,kmerCount,,NC_014328_1,region004,Genome1,0.2292637232770736,4630065,1061505.9409148635,93121282.32958668,20.11230562197003,wgsim,0.03,270,0.3,-12.11230562197003,-0.602233570314233
1106,NC_014328.1.region004,22089.0,7.412829915342479,11.802753079720697,0.0,4.0,6.0,8.0,268.0,22016.0,22066.0,21993.0,sample_4,0_3GB,kmerCount,,NC_014328_1,region004,Genome1,0.1816801435,4630065,841190.8736143275,80094436.31277557,17.298771467090756,wgsim,0.03,270,0.3,-11.298771467090756,-0.653154560055642
1154,NC_014328.1.region004,22089.0,7.87256100321427,13.495012726587138,0.0,5.0,7.0,9.0,307.0,22043.0,22066.0,22020.0,sample_1,0_3GB,kmerCount,,NC_014328_1,region004,Genome1,0.2068781659,4630065,957859.3551977834,86284693.83492948,18.63574136322697,wgsim,0.03,270,0.3,-11.63574136322697,-0.6243777017740346
2,NC_014328.1.region004,22089.0,8.516591968853275,15.197808620443752,0.0,5.0,7.0,9.0,354.0,22075.0,22066.0,22052.0,sample_3,0_5GB,kmerCount,,NC_014328_1,region004,Genome1,0.1334986353,4630065,618107.3588502945,91696605.40154871,19.804604341742227,wgsim,0.03,270,0.5,-12.804604341742227,-0.6465468393505808
50,NC_014328.1.region004,22089.0,11.084204807822898,19.600719856671123,1.0,7.0,9.0,12.0,451.0,22089.0,22066.0,22066.0,sample_0,0_5GB,kmerCount,,NC_014328_1,region004,Genome1,0.1768128707823187,4630065,818655.0845587364,107462158.99771193,23.20964370861142,wgsim,0.03,270,0.5,-14.20964370861142,-0.6122301525610774
98,NC_014328.1.region004,22089.0,16.884739010367152,28.56363786799901,2.0,12.0,15.0,17.0,672.0,22089.0,22066.0,22066.0,sample_2,0_5GB,kmerCount,,NC_014328_1,region004,Genome1,0.2715516719,4630065,1257301.8917556736,181651027.11566663,39.23293239202185,wgsim,0.03,270,0.5,-24.23293239202185,-0.6176681403745823
146,NC_014328.1.region004,22089.0,13.691430123590928,22.511770823151053,2.0,9.0,12.0,14.0,506.0,22089.0,22066.0,22066.0,sample_4,0_5GB,kmerCount,,NC_014328_1,region004,Genome1,0.2036473108,4630065,942900.286079202,147205038.51793554,31.7932984780852,wgsim,0.03,270,0.5,-19.7932984780852,-0.6225619682628565
194,NC_014328.1.region004,22089.0,12.169133958078682,20.61856302099785,1.0,8.0,10.0,13.0,450.0,22089.0,22066.0,22066.0,sample_1,0_5GB,kmerCount,,NC_014328_1,region004,Genome1,0.1832432394183243,4630065,848428.1093174036,111549026.51190284,24.09232408441412,wgsim,0.03,270,0.5,-14.09232408441412,-0.5849300397519877
242,NC_014328.1.region004,22089.0,21.584408529132148,36.60566591138034,6.0,16.0,18.0,22.0,803.0,22089.0,22066.0,22066.0,sample_3,1GB,kmerCount,,NC_014328_1,region004,Genome1,0.1687924624168792,4630065,781520.0725002078,228259805.29345945,49.29948182011688,wgsim,0.03,270,1.0,-31.29948182011688,-0.6348846004978694
290,NC_014328.1.region004,22089.0,49.33718140250804,82.48602843755368,19.0,38.0,43.0,47.0,1869.0,22089.0,22066.0,22066.0,sample_0,1GB,kmerCount,,NC_014328_1,region004,Genome1,0.3838112885,4630065,1777071.2134887525,449263877.7295533,97.03187271227364,wgsim,0.03,270,1.0,-54.03187271227364,-0.5568466443236966
338,NC_014328.1.region004,22089.0,25.561818099506542,42.53168590935954,7.0,19.0,22.0,25.0,946.0,22089.0,22066.0,22066.0,sample_2,1GB,kmerCount,,NC_014328_1,region004,Genome1,0.1989929253,4630065,921350.1786791446,264680045.7414789,57.16551403521957,wgsim,0.03,270,1.0,-35.16551403521957,-0.6151525903109025
386,NC_014328.1.region004,22089.0,28.478201819910364,47.588039493289656,8.0,21.0,24.0,28.0,1069.0,22089.0,22066.0,22066.0,sample_4,1GB,kmerCount,,NC_014328_1,region004,Genome1,0.2159023667215902,4630065,999641.9915747996,271548507.9649658,58.64896237201116,wgsim,0.03,270,1.0,-34.64896237201116,-0.590785599108
434,NC_014328.1.region004,22089.0,32.1569559509258,54.19936454483752,10.0,24.0,28.0,31.0,1179.0,22089.0,22066.0,22066.0,sample_1,1GB,kmerCount,,NC_014328_1,region004,Genome1,0.2508225725749177,4630065,1161324.8144890864,331674054.9040836,71.63485931711188,wgsim,0.03,270,1.0,-43.634859317111875,-0.6091288477855437
722,NC_014328.1.region004,22089.0,2.590248539997284,4.304415682187516,0.0,1.0,3.79160926722042,3.0,90.0,19696.0,22066.0,19673.0,sample_3,0_1GB,kmerCount(corrected),,NC_014328_1,region004,Genome1,0.1979429011,4630065,916488.4983815716,27291715.106320336,5.894456148309006,wgsim,0.03,270,0.1,-2.102846881088586,-0.3567499406525992
770,NC_014328.1.region004,22089.0,1.5418986826022,2.6966103513923296,0.0,0.0,1.89580463361021,2.0,60.0,16144.0,22066.0,16122.0,sample_0,0_1GB,kmerCount(corrected),,NC_014328_1,region004,Genome1,0.1077628232107762,4630065,498948.87604940246,16808000.20306494,3.6301866611084166,wgsim,0.03,270,0.1,-1.7343820274982067,-0.47776662453182017
818,NC_014328.1.region004,22089.0,1.7688894925075829,3.087733650627642,0.0,1.0,1.89580463361021,2.0,71.0,17347.0,22066.0,17324.0,sample_2,0_1GB,kmerCount(corrected),,NC_014328_1,region004,Genome1,0.1353464745,4630065,626662.9744558425,17859623.720626097,3.8573159816603217,wgsim,0.03,270,0.1,-1.9615113480501118,-0.508517154771907
866,NC_014328.1.region004,22089.0,2.03793743492236,3.312309860940457,0.0,1.0,3.79160926722042,3.0,74.0,18367.0,22066.0,18344.0,sample_4,0_1GB,kmerCount(corrected),,NC_014328_1,region004,Genome1,0.1552219826,4630065,718687.868866869,23014173.72305568,4.970594089511849,wgsim,0.03,270,0.1,-1.178984822291429,-0.23719193341076347
914,NC_014328.1.region004,22089.0,2.339444972610802,4.120188421134225,0.0,1.0,3.79160926722042,3.0,87.0,19032.0,22066.0,19010.0,sample_1,0_1GB,kmerCount(corrected),,NC_014328_1,region004,Genome1,0.1798848022,4630065,832878.326698143,24246975.06780967,5.23685414088348,wgsim,0.03,270,0.1,-1.4452448736630603,-0.2759757737723131
482,NC_014328.1.region004,22089.0,3.8536828285572,6.9226436075730895,0.0,2.0,5.68741390083063,4.0,147.0,21190.0,22066.0,21167.0,sample_3,0_2GB,kmerCount(corrected),,NC_014328_1,region004,Genome1,0.1603459934839654,4630065,742412.3723203362,44177207.53699024,9.541379556656384,wgsim,0.03,270,0.2,-3.8539656558257542,-0.40392121840883055
530,NC_014328.1.region004,22089.0,5.580469917153335,9.38693756383278,0.0,3.0,9.47902316805105,6.0,198.0,21920.0,22066.0,21897.0,sample_0,0_2GB,kmerCount(corrected),,NC_014328_1,region004,Genome1,0.2310358374,4630065,1069710.944491431,61351255.52738305,13.250625105129853,wgsim,0.03,270,0.2,-3.7716019370788025,-0.2846357743242364
578,NC_014328.1.region004,22089.0,5.445561139028476,9.551924442799898,0.0,3.0,7.58321853444084,6.0,204.0,21786.0,22066.0,21763.0,sample_2,0_2GB,kmerCount(corrected),,NC_014328_1,region004,Genome1,0.2209151563,4630065,1022851.5331541594,64123815.88041713,13.849441828660533,wgsim,0.03,270,0.2,-6.266223294219693,-0.45245312928439796
626,NC_014328.1.region004,22089.0,4.860518810267554,8.944993830900382,0.0,3.0,7.58321853444084,6.0,211.0,21677.0,22066.0,21654.0,sample_4,0_2GB,kmerCount(corrected),,NC_014328_1,region004,Genome1,0.1985783631,4630065,919430.7287466016,53504521.88080158,11.555890010356569,wgsim,0.03,270,0.2,-3.972671475915729,-0.3437789276598651
674,NC_014328.1.region004,22089.0,4.548734664312554,7.344684783174124,0.0,3.0,7.58321853444084,5.0,183.0,21680.0,22066.0,21657.0,sample_1,0_2GB,kmerCount(corrected),,NC_014328_1,region004,Genome1,0.1649592551,4630065,763772.0734645815,45904109.64356849,9.9143553370349,wgsim,0.03,270,0.2,-2.3311368025940604,-0.23512742113308566
962,NC_014328.1.region004,22089.0,8.954547512336458,15.020386914990668,0.0,6.0,15.16643706888168,10.0,334.0,22066.0,22066.0,22043.0,sample_3,0_3GB,kmerCount(corrected),,NC_014328_1,region004,Genome1,0.2316469240768353,4630065,1072540.3155258123,100121511.13434044,21.6242128640398,wgsim,0.03,270,0.3,-6.457775795158122,-0.2986363404652358
1010,NC_014328.1.region004,22089.0,8.72411607587487,15.386095189473938,0.0,5.0,13.27063243527147,9.0,328.0,22060.0,22066.0,22037.0,sample_0,0_3GB,kmerCount(corrected),,NC_014328_1,region004,Genome1,0.238340122,4630065,1103530.25696793,100569402.36899684,21.72094827372765,wgsim,0.03,270,0.3,-8.45031583845618,-0.3890399135417662
1058,NC_014328.1.region004,22089.0,8.80229978722441,14.453850116601128,0.0,6.0,15.16643706888168,10.0,328.0,22078.0,22066.0,22055.0,sample_2,0_3GB,kmerCount(corrected),,NC_014328_1,region004,Genome1,0.2292637232770736,4630065,1061505.9409148635,93121282.32958668,20.11230562197003,wgsim,0.03,270,0.3,-4.945868553088351,-0.24591255950713303
1106,NC_014328.1.region004,22089.0,7.412829915342479,11.802753079720697,0.0,4.0,11.37482780166126,8.0,268.0,22016.0,22066.0,21993.0,sample_4,0_3GB,kmerCount(corrected),,NC_014328_1,region004,Genome1,0.1816801435,4630065,841190.8736143275,80094436.31277557,17.298771467090756,wgsim,0.03,270,0.3,-5.923943665429496,-0.34244880780691433
1154,NC_014328.1.region004,22089.0,7.87256100321427,13.495012726587138,0.0,5.0,13.27063243527147,9.0,307.0,22043.0,22066.0,22020.0,sample_1,0_3GB,kmerCount(corrected),,NC_014328_1,region004,Genome1,0.2068781659,4630065,957859.3551977834,86284693.83492948,18.63574136322697,wgsim,0.03,270,0.3,-5.3651089279555,-0.2878935065358986
2,NC_014328.1.region004,22089.0,8.516591968853275,15.197808620443752,0.0,5.0,13.27063243527147,9.0,354.0,22075.0,22066.0,22052.0,sample_3,0_5GB,kmerCount(corrected),,NC_014328_1,region004,Genome1,0.1334986353,4630065,618107.3588502945,91696605.40154871,19.804604341742227,wgsim,0.03,270,0.5,-6.533971906470757,-0.3299218602766572
50,NC_014328.1.region004,22089.0,11.084204807822898,19.600719856671123,1.0,7.0,17.06224170249189,12.0,451.0,22089.0,22066.0,22066.0,sample_0,0_5GB,kmerCount(corrected),,NC_014328_1,region004,Genome1,0.1768128707823187,4630065,818655.0845587364,107462158.99771193,23.20964370861142,wgsim,0.03,270,0.5,-6.147402006119531,-0.26486412645096635
98,NC_014328.1.region004,22089.0,16.884739010367152,28.56363786799901,2.0,12.0,28.437069504153147,17.0,672.0,22089.0,22066.0,22066.0,sample_2,0_5GB,kmerCount(corrected),,NC_014328_1,region004,Genome1,0.2715516719,4630065,1257301.8917556736,181651027.11566663,39.23293239202185,wgsim,0.03,270,0.5,-10.795862887868704,-0.2751734889453249
146,NC_014328.1.region004,22089.0,13.691430123590928,22.511770823151053,2.0,9.0,22.74965560332252,14.0,506.0,22089.0,22066.0,22066.0,sample_4,0_5GB,kmerCount(corrected),,NC_014328_1,region004,Genome1,0.2036473108,4630065,942900.286079202,147205038.51793554,31.7932984780852,wgsim,0.03,270,0.5,-9.043642874762682,-0.28445123053200577
194,NC_014328.1.region004,22089.0,12.169133958078682,20.61856302099785,1.0,8.0,18.9580463361021,13.0,450.0,22089.0,22066.0,22066.0,sample_1,0_5GB,kmerCount(corrected),,NC_014328_1,region004,Genome1,0.1832432394183243,4630065,848428.1093174036,111549026.51190284,24.09232408441412,wgsim,0.03,270,0.5,-5.134277748312019,-0.21310844608941246
242,NC_014328.1.region004,22089.0,21.584408529132148,36.60566591138034,6.0,16.0,34.12448340498378,22.0,803.0,22089.0,22066.0,22066.0,sample_3,1GB,kmerCount(corrected),,NC_014328_1,region004,Genome1,0.1687924624168792,4630065,781520.0725002078,228259805.29345945,49.29948182011688,wgsim,0.03,270,1.0,-15.174998415133103,-0.3078125338214179
290,NC_014328.1.region004,22089.0,49.33718140250804,82.48602843755368,19.0,38.0,81.51959924523902,47.0,1869.0,22089.0,22066.0,22066.0,sample_0,1GB,kmerCount(corrected),,NC_014328_1,region004,Genome1,0.3838112885,4630065,1777071.2134887525,449263877.7295533,97.03187271227364,wgsim,0.03,270,1.0,-15.512273467034618,-0.1598678149089506
