,Contig,count,Depth avg,std,min,25%,Depth median,75%,max,count_nonzero,count_unique,count_unique_nonzero,sample,dataset,quantification,Breadth,ncbi,region,id,distribution,genome_size,weighted_dist,readshare,expected_average_coverage,err_type,err_profile,fragment_size,readsGB
853,NZ_LT906470.1.region003,21755.0,5.340519420822799,2.4995856246689363,0.0,4.0,5.0,7.0,22.0,21634.0,21739.0,21618.0,sample_2,0_1GB,kmerCount,,NZ_LT906470_1,region003,Genome5,0.2130220887,2041290,434839.859442423,12392747.912249358,6.071037389224147,wgsim,0.03,270,0.1
857,NZ_LT906470.1.region003,,11.300298507462688,,,,11.0,,,,,,sample_2,0_1GB,mapping(filtered),1.0,NZ_LT906470_1,region003,Genome5,0.2130220887,2041290,434839.859442423,12392747.912249358,6.071037389224147,wgsim,0.03,270,0.1
860,NZ_LT906470.1.region003,,11.300298507462688,,,,11.0,,,,,,sample_2,0_1GB,mapping(unfiltered),1.0,NZ_LT906470_1,region003,Genome5,0.2130220887,2041290,434839.859442423,12392747.912249358,6.071037389224147,wgsim,0.03,270,0.1
901,NZ_LT906470.1.region003,21755.0,7.3146862790163185,2.9824319177579284,0.0,5.0,7.0,9.0,27.0,21742.0,21739.0,21726.0,sample_4,0_1GB,kmerCount,,NZ_LT906470_1,region003,Genome5,0.2894050138,2041290,590759.560619802,18917590.9955128,9.267468608337278,wgsim,0.03,270,0.1
905,NZ_LT906470.1.region003,,15.435637198622274,,,,15.0,,,,,,sample_4,0_1GB,mapping(filtered),1.0,NZ_LT906470_1,region003,Genome5,0.2894050138,2041290,590759.560619802,18917590.9955128,9.267468608337278,wgsim,0.03,270,0.1
908,NZ_LT906470.1.region003,,15.435637198622274,,,,15.0,,,,,,sample_4,0_1GB,mapping(unfiltered),1.0,NZ_LT906470_1,region003,Genome5,0.2894050138,2041290,590759.560619802,18917590.9955128,9.267468608337278,wgsim,0.03,270,0.1
949,NZ_LT906470.1.region003,21755.0,6.008687658009653,2.658761979392136,0.0,4.0,6.0,8.0,23.0,21694.0,21739.0,21678.0,sample_1,0_1GB,kmerCount,,NZ_LT906470_1,region003,Genome5,0.2404805082,2041290,490890.456583578,14290933.357570175,7.000932428792664,wgsim,0.03,270,0.1
953,NZ_LT906470.1.region003,,12.772491389207808,,,,13.0,,,,,,sample_1,0_1GB,mapping(filtered),1.0,NZ_LT906470_1,region003,Genome5,0.2404805082,2041290,490890.456583578,14290933.357570175,7.000932428792664,wgsim,0.03,270,0.1
956,NZ_LT906470.1.region003,,12.772491389207808,,,,13.0,,,,,,sample_1,0_1GB,mapping(unfiltered),1.0,NZ_LT906470_1,region003,Genome5,0.2404805082,2041290,490890.456583578,14290933.357570175,7.000932428792664,wgsim,0.03,270,0.1
484,NC_014328.1.region001,18132.0,3.814361350099272,2.732752384819486,0.0,2.0,4.0,5.0,116.0,17683.0,18086.0,17637.0,sample_3,0_2GB,kmerCount,,NC_014328_1,region001,Genome1,0.1603459934839654,4630065,742412.3723203362,44177207.53699024,9.541379556656384,wgsim,0.03,270,0.2
487,NC_014328.1.region001,,7.836650311483543,,,,8.0,,,,,,sample_3,0_2GB,mapping(filtered),0.999283825473777,NC_014328_1,region001,Genome1,0.1603459934839654,4630065,742412.3723203362,44177207.53699024,9.541379556656384,wgsim,0.03,270,0.2
492,NC_014328.1.region001,,7.836650311483543,,,,8.0,,,,,,sample_3,0_2GB,mapping(unfiltered),0.999283825473777,NC_014328_1,region001,Genome1,0.1603459934839654,4630065,742412.3723203362,44177207.53699024,9.541379556656384,wgsim,0.03,270,0.2
532,NC_014328.1.region001,18132.0,5.53281491286124,3.856660925801181,0.0,4.0,5.0,7.0,209.0,18093.0,18086.0,18047.0,sample_0,0_2GB,kmerCount,,NC_014328_1,region001,Genome1,0.2310358374,4630065,1069710.944491431,61351255.52738305,13.250625105129853,wgsim,0.03,270,0.2
535,NC_014328.1.region001,,11.449812692816218,,,,11.0,,,,,,sample_0,0_2GB,mapping(filtered),1.0,NC_014328_1,region001,Genome1,0.2310358374,4630065,1069710.944491431,61351255.52738305,13.250625105129853,wgsim,0.03,270,0.2
540,NC_014328.1.region001,,11.449812692816218,,,,11.0,,,,,,sample_0,0_2GB,mapping(unfiltered),1.0,NC_014328_1,region001,Genome1,0.2310358374,4630065,1069710.944491431,61351255.52738305,13.250625105129853,wgsim,0.03,270,0.2
580,NC_014328.1.region001,18132.0,5.24669093315685,3.911953255389412,0.0,3.0,5.0,7.0,202.0,17995.0,18086.0,17949.0,sample_2,0_2GB,kmerCount,,NC_014328_1,region001,Genome1,0.2209151563,4630065,1022851.5331541594,64123815.88041713,13.849441828660533,wgsim,0.03,270,0.2
583,NC_014328.1.region001,,10.97581533715293,,,,11.0,,,,,,sample_2,0_2GB,mapping(filtered),1.0,NC_014328_1,region001,Genome1,0.2209151563,4630065,1022851.5331541594,64123815.88041713,13.849441828660533,wgsim,0.03,270,0.2
588,NC_014328.1.region001,,10.97581533715293,,,,11.0,,,,,,sample_2,0_2GB,mapping(unfiltered),1.0,NC_014328_1,region001,Genome1,0.2209151563,4630065,1022851.5331541594,64123815.88041713,13.849441828660533,wgsim,0.03,270,0.2
628,NC_014328.1.region001,18132.0,4.640359585263623,3.3515524960988965,0.0,3.0,4.0,6.0,167.0,17813.0,18086.0,17767.0,sample_4,0_2GB,kmerCount,,NC_014328_1,region001,Genome1,0.1985783631,4630065,919430.7287466016,53504521.88080158,11.555890010356569,wgsim,0.03,270,0.2
631,NC_014328.1.region001,,9.80949757602468,,,,10.0,,,,,,sample_4,0_2GB,mapping(filtered),1.0,NC_014328_1,region001,Genome1,0.1985783631,4630065,919430.7287466016,53504521.88080158,11.555890010356569,wgsim,0.03,270,0.2
636,NC_014328.1.region001,,9.80949757602468,,,,10.0,,,,,,sample_4,0_2GB,mapping(unfiltered),1.0,NC_014328_1,region001,Genome1,0.1985783631,4630065,919430.7287466016,53504521.88080158,11.555890010356569,wgsim,0.03,270,0.2
676,NC_014328.1.region001,18132.0,3.50264725347452,2.7785836111031594,0.0,2.0,3.0,5.0,139.0,17447.0,18086.0,17401.0,sample_1,0_2GB,kmerCount,,NC_014328_1,region001,Genome1,0.1649592551,4630065,763772.0734645815,45904109.64356849,9.9143553370349,wgsim,0.03,270,0.2
679,NC_014328.1.region001,,7.262725870427501,,,,7.0,,,,,,sample_1,0_2GB,mapping(filtered),1.0,NC_014328_1,region001,Genome1,0.1649592551,4630065,763772.0734645815,45904109.64356849,9.9143553370349,wgsim,0.03,270,0.2
684,NC_014328.1.region001,,7.262725870427501,,,,7.0,,,,,,sample_1,0_2GB,mapping(unfiltered),1.0,NC_014328_1,region001,Genome1,0.1649592551,4630065,763772.0734645815,45904109.64356849,9.9143553370349,wgsim,0.03,270,0.2
483,NC_014328.1.region002,19021.0,3.9467430734451394,2.203203035070376,0.0,2.0,4.0,5.0,15.0,18576.0,19019.0,18574.0,sample_3,0_2GB,kmerCount,,NC_014328_1,region002,Genome1,0.1603459934839654,4630065,742412.3723203362,44177207.53699024,9.541379556656384,wgsim,0.03,270,0.2
489,NC_014328.1.region002,,8.39203530524325,,,,8.0,,,,,,sample_3,0_2GB,mapping(filtered),0.9996323722493566,NC_014328_1,region002,Genome1,0.1603459934839654,4630065,742412.3723203362,44177207.53699024,9.541379556656384,wgsim,0.03,270,0.2
494,NC_014328.1.region002,,8.39203530524325,,,,8.0,,,,,,sample_3,0_2GB,mapping(unfiltered),0.9996323722493566,NC_014328_1,region002,Genome1,0.1603459934839654,4630065,742412.3723203362,44177207.53699024,9.541379556656384,wgsim,0.03,270,0.2
531,NC_014328.1.region002,19021.0,5.706114294726881,2.9505669571166737,0.0,4.0,5.0,7.0,28.0,18958.0,19019.0,18956.0,sample_0,0_2GB,kmerCount,,NC_014328_1,region002,Genome1,0.2310358374,4630065,1069710.944491431,61351255.52738305,13.250625105129853,wgsim,0.03,270,0.2
537,NC_014328.1.region002,,11.777952838611418,,,,12.0,,,,,,sample_0,0_2GB,mapping(filtered),1.0,NC_014328_1,region002,Genome1,0.2310358374,4630065,1069710.944491431,61351255.52738305,13.250625105129853,wgsim,0.03,270,0.2
542,NC_014328.1.region002,,11.777952838611418,,,,12.0,,,,,,sample_0,0_2GB,mapping(unfiltered),1.0,NC_014328_1,region002,Genome1,0.2310358374,4630065,1069710.944491431,61351255.52738305,13.250625105129853,wgsim,0.03,270,0.2
579,NC_014328.1.region002,19021.0,5.172388412806898,2.7456086570573786,0.0,3.0,5.0,6.0,25.0,18941.0,19019.0,18939.0,sample_2,0_2GB,kmerCount,,NC_014328_1,region002,Genome1,0.2209151563,4630065,1022851.5331541594,64123815.88041713,13.849441828660533,wgsim,0.03,270,0.2
585,NC_014328.1.region002,,10.941809778898168,,,,11.0,,,,,,sample_2,0_2GB,mapping(filtered),1.0,NC_014328_1,region002,Genome1,0.2209151563,4630065,1022851.5331541594,64123815.88041713,13.849441828660533,wgsim,0.03,270,0.2
590,NC_014328.1.region002,,10.941809778898168,,,,11.0,,,,,,sample_2,0_2GB,mapping(unfiltered),1.0,NC_014328_1,region002,Genome1,0.2209151563,4630065,1022851.5331541594,64123815.88041713,13.849441828660533,wgsim,0.03,270,0.2
627,NC_014328.1.region002,19021.0,4.708217233583934,2.581384112281817,0.0,3.0,4.0,6.0,20.0,18629.0,19019.0,18627.0,sample_4,0_2GB,kmerCount,,NC_014328_1,region002,Genome1,0.1985783631,4630065,919430.7287466016,53504521.88080158,11.555890010356569,wgsim,0.03,270,0.2
633,NC_014328.1.region002,,9.822960978940182,,,,10.0,,,,,,sample_4,0_2GB,mapping(filtered),1.0,NC_014328_1,region002,Genome1,0.1985783631,4630065,919430.7287466016,53504521.88080158,11.555890010356569,wgsim,0.03,270,0.2
638,NC_014328.1.region002,,9.822960978940182,,,,10.0,,,,,,sample_4,0_2GB,mapping(unfiltered),1.0,NC_014328_1,region002,Genome1,0.1985783631,4630065,919430.7287466016,53504521.88080158,11.555890010356569,wgsim,0.03,270,0.2
675,NC_014328.1.region002,19021.0,3.839177750906893,2.2323621655248163,0.0,2.0,4.0,5.0,18.0,18451.0,19019.0,18449.0,sample_1,0_2GB,kmerCount,,NC_014328_1,region002,Genome1,0.1649592551,4630065,763772.0734645815,45904109.64356849,9.9143553370349,wgsim,0.03,270,0.2
681,NC_014328.1.region002,,7.93419463263484,,,,8.0,,,,,,sample_1,0_2GB,mapping(filtered),1.0,NC_014328_1,region002,Genome1,0.1649592551,4630065,763772.0734645815,45904109.64356849,9.9143553370349,wgsim,0.03,270,0.2
686,NC_014328.1.region002,,7.93419463263484,,,,8.0,,,,,,sample_1,0_2GB,mapping(unfiltered),1.0,NC_014328_1,region002,Genome1,0.1649592551,4630065,763772.0734645815,45904109.64356849,9.9143553370349,wgsim,0.03,270,0.2
480,NC_014328.1.region003,20732.0,3.8731429673934015,2.1957458397511487,0.0,2.0,4.0,5.0,22.0,20188.0,20725.0,20181.0,sample_3,0_2GB,kmerCount,,NC_014328_1,region003,Genome1,0.1603459934839654,4630065,742412.3723203362,44177207.53699024,9.541379556656384,wgsim,0.03,270,0.2
486,NC_014328.1.region003,,8.357235858610213,,,,8.0,,,,,,sample_3,0_2GB,mapping(filtered),0.9992771781033152,NC_014328_1,region003,Genome1,0.1603459934839654,4630065,742412.3723203362,44177207.53699024,9.541379556656384,wgsim,0.03,270,0.2
491,NC_014328.1.region003,,8.357235858610213,,,,8.0,,,,,,sample_3,0_2GB,mapping(unfiltered),0.9992771781033152,NC_014328_1,region003,Genome1,0.1603459934839654,4630065,742412.3723203362,44177207.53699024,9.541379556656384,wgsim,0.03,270,0.2
528,NC_014328.1.region003,20732.0,5.385683966814586,2.829553092088564,0.0,4.0,5.0,7.0,28.0,20646.0,20725.0,20639.0,sample_0,0_2GB,kmerCount,,NC_014328_1,region003,Genome1,0.2310358374,4630065,1069710.944491431,61351255.52738305,13.250625105129853,wgsim,0.03,270,0.2
534,NC_014328.1.region003,,11.383673862760215,,,,11.0,,,,,,sample_0,0_2GB,mapping(filtered),1.0,NC_014328_1,region003,Genome1,0.2310358374,4630065,1069710.944491431,61351255.52738305,13.250625105129853,wgsim,0.03,270,0.2
539,NC_014328.1.region003,,11.383673862760215,,,,11.0,,,,,,sample_0,0_2GB,mapping(unfiltered),1.0,NC_014328_1,region003,Genome1,0.2310358374,4630065,1069710.944491431,61351255.52738305,13.250625105129853,wgsim,0.03,270,0.2
576,NC_014328.1.region003,20732.0,4.933677406907196,2.7860866862714158,0.0,3.0,5.0,6.0,24.0,20415.0,20725.0,20408.0,sample_2,0_2GB,kmerCount,,NC_014328_1,region003,Genome1,0.2209151563,4630065,1022851.5331541594,64123815.88041713,13.849441828660533,wgsim,0.03,270,0.2
582,NC_014328.1.region003,,10.69434271395528,,,,10.0,,,,,,sample_2,0_2GB,mapping(filtered),1.0,NC_014328_1,region003,Genome1,0.2209151563,4630065,1022851.5331541594,64123815.88041713,13.849441828660533,wgsim,0.03,270,0.2
587,NC_014328.1.region003,,10.69434271395528,,,,10.0,,,,,,sample_2,0_2GB,mapping(unfiltered),1.0,NC_014328_1,region003,Genome1,0.2209151563,4630065,1022851.5331541594,64123815.88041713,13.849441828660533,wgsim,0.03,270,0.2
624,NC_014328.1.region003,20732.0,4.529471348639784,2.5133956199002574,0.0,3.0,4.0,6.0,21.0,20363.0,20725.0,20356.0,sample_4,0_2GB,kmerCount,,NC_014328_1,region003,Genome1,0.1985783631,4630065,919430.7287466016,53504521.88080158,11.555890010356569,wgsim,0.03,270,0.2
630,NC_014328.1.region003,,9.536574787972244,,,,9.0,,,,,,sample_4,0_2GB,mapping(filtered),1.0,NC_014328_1,region003,Genome1,0.1985783631,4630065,919430.7287466016,53504521.88080158,11.555890010356569,wgsim,0.03,270,0.2
635,NC_014328.1.region003,,9.536574787972244,,,,9.0,,,,,,sample_4,0_2GB,mapping(unfiltered),1.0,NC_014328_1,region003,Genome1,0.1985783631,4630065,919430.7287466016,53504521.88080158,11.555890010356569,wgsim,0.03,270,0.2
672,NC_014328.1.region003,20732.0,3.615859540806482,2.365179050252106,0.0,2.0,3.0,5.0,18.0,19887.0,20725.0,19880.0,sample_1,0_2GB,kmerCount,,NC_014328_1,region003,Genome1,0.1649592551,4630065,763772.0734645815,45904109.64356849,9.9143553370349,wgsim,0.03,270,0.2
678,NC_014328.1.region003,,7.877175174013921,,,,7.0,,,,,,sample_1,0_2GB,mapping(filtered),0.9969159599074788,NC_014328_1,region003,Genome1,0.1649592551,4630065,763772.0734645815,45904109.64356849,9.9143553370349,wgsim,0.03,270,0.2
683,NC_014328.1.region003,,7.877175174013921,,,,7.0,,,,,,sample_1,0_2GB,mapping(unfiltered),0.9969159599074788,NC_014328_1,region003,Genome1,0.1649592551,4630065,763772.0734645815,45904109.64356849,9.9143553370349,wgsim,0.03,270,0.2
482,NC_014328.1.region004,22089.0,3.8536828285572,6.9226436075730895,0.0,2.0,3.0,4.0,147.0,21190.0,22066.0,21167.0,sample_3,0_2GB,kmerCount,,NC_014328_1,region004,Genome1,0.1603459934839654,4630065,742412.3723203362,44177207.53699024,9.541379556656384,wgsim,0.03,270,0.2
485,NC_014328.1.region004,,7.759809480607847,,,,7.0,,,,,,sample_3,0_2GB,mapping(filtered),0.9971052512551448,NC_014328_1,region004,Genome1,0.1603459934839654,4630065,742412.3723203362,44177207.53699024,9.541379556656384,wgsim,0.03,270,0.2
490,NC_014328.1.region004,,7.759809480607847,,,,7.0,,,,,,sample_3,0_2GB,mapping(unfiltered),0.9971052512551448,NC_014328_1,region004,Genome1,0.1603459934839654,4630065,742412.3723203362,44177207.53699024,9.541379556656384,wgsim,0.03,270,0.2
530,NC_014328.1.region004,22089.0,5.580469917153335,9.38693756383278,0.0,3.0,5.0,6.0,198.0,21920.0,22066.0,21897.0,sample_0,0_2GB,kmerCount,,NC_014328_1,region004,Genome1,0.2310358374,4630065,1069710.944491431,61351255.52738305,13.250625105129853,wgsim,0.03,270,0.2
533,NC_014328.1.region004,,11.036048667963271,,,,10.0,,,,,,sample_0,0_2GB,mapping(filtered),1.0,NC_014328_1,region004,Genome1,0.2310358374,4630065,1069710.944491431,61351255.52738305,13.250625105129853,wgsim,0.03,270,0.2
538,NC_014328.1.region004,,11.036048667963271,,,,10.0,,,,,,sample_0,0_2GB,mapping(unfiltered),1.0,NC_014328_1,region004,Genome1,0.2310358374,4630065,1069710.944491431,61351255.52738305,13.250625105129853,wgsim,0.03,270,0.2
578,NC_014328.1.region004,22089.0,5.445561139028476,9.551924442799898,0.0,3.0,4.0,6.0,204.0,21786.0,22066.0,21763.0,sample_2,0_2GB,kmerCount,,NC_014328_1,region004,Genome1,0.2209151563,4630065,1022851.5331541594,64123815.88041713,13.849441828660533,wgsim,0.03,270,0.2
581,NC_014328.1.region004,,11.072413949070514,,,,10.0,,,,,,sample_2,0_2GB,mapping(filtered),1.0,NC_014328_1,region004,Genome1,0.2209151563,4630065,1022851.5331541594,64123815.88041713,13.849441828660533,wgsim,0.03,270,0.2
586,NC_014328.1.region004,,11.072413949070514,,,,10.0,,,,,,sample_2,0_2GB,mapping(unfiltered),1.0,NC_014328_1,region004,Genome1,0.2209151563,4630065,1022851.5331541594,64123815.88041713,13.849441828660533,wgsim,0.03,270,0.2
626,NC_014328.1.region004,22089.0,4.860518810267554,8.944993830900382,0.0,3.0,4.0,6.0,211.0,21677.0,22066.0,21654.0,sample_4,0_2GB,kmerCount,,NC_014328_1,region004,Genome1,0.1985783631,4630065,919430.7287466016,53504521.88080158,11.555890010356569,wgsim,0.03,270,0.2
629,NC_014328.1.region004,,9.596435679392076,,,,9.0,,,,,,sample_4,0_2GB,mapping(filtered),0.9999547695508616,NC_014328_1,region004,Genome1,0.1985783631,4630065,919430.7287466016,53504521.88080158,11.555890010356569,wgsim,0.03,270,0.2
634,NC_014328.1.region004,,9.596435679392076,,,,9.0,,,,,,sample_4,0_2GB,mapping(unfiltered),0.9999547695508616,NC_014328_1,region004,Genome1,0.1985783631,4630065,919430.7287466016,53504521.88080158,11.555890010356569,wgsim,0.03,270,0.2
674,NC_014328.1.region004,22089.0,4.548734664312554,7.344684783174124,0.0,3.0,4.0,5.0,183.0,21680.0,22066.0,21657.0,sample_1,0_2GB,kmerCount,,NC_014328_1,region004,Genome1,0.1649592551,4630065,763772.0734645815,45904109.64356849,9.9143553370349,wgsim,0.03,270,0.2
677,NC_014328.1.region004,,9.10176851056131,,,,8.0,,,,,,sample_1,0_2GB,mapping(filtered),1.0,NC_014328_1,region004,Genome1,0.1649592551,4630065,763772.0734645815,45904109.64356849,9.9143553370349,wgsim,0.03,270,0.2
682,NC_014328.1.region004,,9.10176851056131,,,,8.0,,,,,,sample_1,0_2GB,mapping(unfiltered),1.0,NC_014328_1,region004,Genome1,0.1649592551,4630065,763772.0734645815,45904109.64356849,9.9143553370349,wgsim,0.03,270,0.2
481,NC_014328.1.region005,21571.0,4.057067358954152,6.790823767410095,0.0,2.0,3.0,5.0,147.0,20894.0,21570.0,20893.0,sample_3,0_2GB,kmerCount,,NC_014328_1,region005,Genome1,0.1603459934839654,4630065,742412.3723203362,44177207.53699024,9.541379556656384,wgsim,0.03,270,0.2
488,NC_014328.1.region005,,8.256488691138301,,,,7.0,,,,,,sample_3,0_2GB,mapping(filtered),0.9993052660830902,NC_014328_1,region005,Genome1,0.1603459934839654,4630065,742412.3723203362,44177207.53699024,9.541379556656384,wgsim,0.03,270,0.2
493,NC_014328.1.region005,,8.256488691138301,,,,7.0,,,,,,sample_3,0_2GB,mapping(unfiltered),0.9993052660830902,NC_014328_1,region005,Genome1,0.1603459934839654,4630065,742412.3723203362,44177207.53699024,9.541379556656384,wgsim,0.03,270,0.2
529,NC_014328.1.region005,21571.0,5.872699457605118,9.353155731997258,0.0,4.0,5.0,7.0,198.0,21484.0,21570.0,21483.0,sample_0,0_2GB,kmerCount,,NC_014328_1,region005,Genome1,0.2310358374,4630065,1069710.944491431,61351255.52738305,13.250625105129853,wgsim,0.03,270,0.2
536,NC_014328.1.region005,,12.218841183826594,,,,11.0,,,,,,sample_0,0_2GB,mapping(filtered),1.0,NC_014328_1,region005,Genome1,0.2310358374,4630065,1069710.944491431,61351255.52738305,13.250625105129853,wgsim,0.03,270,0.2
541,NC_014328.1.region005,,12.218841183826594,,,,11.0,,,,,,sample_0,0_2GB,mapping(unfiltered),1.0,NC_014328_1,region005,Genome1,0.2310358374,4630065,1069710.944491431,61351255.52738305,13.250625105129853,wgsim,0.03,270,0.2
577,NC_014328.1.region005,21571.0,6.0726438273608085,9.57608472020273,0.0,4.0,5.0,7.0,204.0,21512.0,21570.0,21511.0,sample_2,0_2GB,kmerCount,,NC_014328_1,region005,Genome1,0.2209151563,4630065,1022851.5331541594,64123815.88041713,13.849441828660533,wgsim,0.03,270,0.2
584,NC_014328.1.region005,,12.514473623268955,,,,11.0,,,,,,sample_2,0_2GB,mapping(filtered),1.0,NC_014328_1,region005,Genome1,0.2209151563,4630065,1022851.5331541594,64123815.88041713,13.849441828660533,wgsim,0.03,270,0.2
589,NC_014328.1.region005,,12.514473623268955,,,,11.0,,,,,,sample_2,0_2GB,mapping(unfiltered),1.0,NC_014328_1,region005,Genome1,0.2209151563,4630065,1022851.5331541594,64123815.88041713,13.849441828660533,wgsim,0.03,270,0.2
625,NC_014328.1.region005,21571.0,5.210977701543739,9.399841288474146,0.0,3.0,4.0,6.0,211.0,21347.0,21570.0,21346.0,sample_4,0_2GB,kmerCount,,NC_014328_1,region005,Genome1,0.1985783631,4630065,919430.7287466016,53504521.88080158,11.555890010356569,wgsim,0.03,270,0.2
632,NC_014328.1.region005,,10.482608494280024,,,,9.0,,,,,,sample_4,0_2GB,mapping(filtered),1.0,NC_014328_1,region005,Genome1,0.1985783631,4630065,919430.7287466016,53504521.88080158,11.555890010356569,wgsim,0.03,270,0.2
637,NC_014328.1.region005,,10.482608494280024,,,,9.0,,,,,,sample_4,0_2GB,mapping(unfiltered),1.0,NC_014328_1,region005,Genome1,0.1985783631,4630065,919430.7287466016,53504521.88080158,11.555890010356569,wgsim,0.03,270,0.2
673,NC_014328.1.region005,21571.0,4.389087200407955,7.327833497724622,0.0,2.0,4.0,5.0,183.0,21034.0,21570.0,21033.0,sample_1,0_2GB,kmerCount,,NC_014328_1,region005,Genome1,0.1649592551,4630065,763772.0734645815,45904109.64356849,9.9143553370349,wgsim,0.03,270,0.2
680,NC_014328.1.region005,,9.10557676194023,,,,8.0,,,,,,sample_1,0_2GB,mapping(filtered),0.9949516002037886,NC_014328_1,region005,Genome1,0.1649592551,4630065,763772.0734645815,45904109.64356849,9.9143553370349,wgsim,0.03,270,0.2
685,NC_014328.1.region005,,9.10557676194023,,,,8.0,,,,,,sample_1,0_2GB,mapping(unfiltered),0.9949516002037886,NC_014328_1,region005,Genome1,0.1649592551,4630065,763772.0734645815,45904109.64356849,9.9143553370349,wgsim,0.03,270,0.2
513,NZ_CP020566.1.region001,21701.0,10.58872863001705,5.066399675238547,1.0,7.0,10.0,12.0,45.0,21701.0,21701.0,21701.0,sample_3,0_2GB,kmerCount,,NZ_CP020566_1,region001,Genome2,0.1816752728818324,2071952,376422.4449980584,22398996.964836832,10.81057715856199,wgsim,0.03,270,0.2
514,NZ_CP020566.1.region001,,20.030753648542884,,,,20.0,,,,,,sample_3,0_2GB,mapping(filtered),1.0,NZ_CP020566_1,region001,Genome2,0.1816752728818324,2071952,376422.4449980584,22398996.964836832,10.81057715856199,wgsim,0.03,270,0.2
515,NZ_CP020566.1.region001,,20.030753648542884,,,,20.0,,,,,,sample_3,0_2GB,mapping(unfiltered),1.0,NZ_CP020566_1,region001,Genome2,0.1816752728818324,2071952,376422.4449980584,22398996.964836832,10.81057715856199,wgsim,0.03,270,0.2
561,NZ_CP020566.1.region001,21701.0,13.41988848440164,4.667635287434346,2.0,10.0,13.0,16.0,38.0,21701.0,21701.0,21701.0,sample_0,0_2GB,kmerCount,,NZ_CP020566_1,region001,Genome2,0.2517577176,2071952,521629.9064967552,29917100.361558206,14.439089497033814,wgsim,0.03,270,0.2
562,NZ_CP020566.1.region001,,26.68956309562175,,,,27.0,,,,,,sample_0,0_2GB,mapping(filtered),1.0,NZ_CP020566_1,region001,Genome2,0.2517577176,2071952,521629.9064967552,29917100.361558206,14.439089497033814,wgsim,0.03,270,0.2
563,NZ_CP020566.1.region001,,26.68956309562175,,,,27.0,,,,,,sample_0,0_2GB,mapping(unfiltered),1.0,NZ_CP020566_1,region001,Genome2,0.2517577176,2071952,521629.9064967552,29917100.361558206,14.439089497033814,wgsim,0.03,270,0.2
609,NZ_CP020566.1.region001,21701.0,15.81019307865997,5.083574277294088,1.0,12.0,15.0,19.0,44.0,21701.0,21701.0,21701.0,sample_2,0_2GB,kmerCount,,NZ_CP020566_1,region001,Genome2,0.3032915851,2071952,628405.6063311151,39395517.42601253,19.013721083313,wgsim,0.03,270,0.2
610,NZ_CP020566.1.region001,,32.32282123290825,,,,32.0,,,,,,sample_2,0_2GB,mapping(filtered),1.0,NZ_CP020566_1,region001,Genome2,0.3032915851,2071952,628405.6063311151,39395517.42601253,19.013721083313,wgsim,0.03,270,0.2
611,NZ_CP020566.1.region001,,32.32282123290825,,,,32.0,,,,,,sample_2,0_2GB,mapping(unfiltered),1.0,NZ_CP020566_1,region001,Genome2,0.3032915851,2071952,628405.6063311151,39395517.42601253,19.013721083313,wgsim,0.03,270,0.2
657,NZ_CP020566.1.region001,21701.0,12.113957882125248,4.54812050185818,1.0,9.0,11.0,14.0,45.0,21701.0,21701.0,21701.0,sample_4,0_2GB,kmerCount,,NZ_CP020566_1,region001,Genome2,0.2241854872,2071952,464501.5685750144,27030784.98732456,13.04604787530047,wgsim,0.03,270,0.2
658,NZ_CP020566.1.region001,,24.0342986050366,,,,24.0,,,,,,sample_4,0_2GB,mapping(filtered),1.0,NZ_CP020566_1,region001,Genome2,0.2241854872,2071952,464501.5685750144,27030784.98732456,13.04604787530047,wgsim,0.03,270,0.2
659,NZ_CP020566.1.region001,,24.0342986050366,,,,24.0,,,,,,sample_4,0_2GB,mapping(unfiltered),1.0,NZ_CP020566_1,region001,Genome2,0.2241854872,2071952,464501.5685750144,27030784.98732456,13.04604787530047,wgsim,0.03,270,0.2
705,NZ_CP020566.1.region001,21701.0,12.598405603428413,4.840731106157104,1.0,9.0,12.0,15.0,46.0,21701.0,21701.0,21701.0,sample_1,0_2GB,kmerCount,,NZ_CP020566_1,region001,Genome2,0.2339474065,2071952,484727.796792488,29133034.1921432,14.060670417144411,wgsim,0.03,270,0.2
706,NZ_CP020566.1.region001,,25.142258643708853,,,,25.0,,,,,,sample_1,0_2GB,mapping(filtered),1.0,NZ_CP020566_1,region001,Genome2,0.2339474065,2071952,484727.796792488,29133034.1921432,14.060670417144411,wgsim,0.03,270,0.2
707,NZ_CP020566.1.region001,,25.142258643708853,,,,25.0,,,,,,sample_1,0_2GB,mapping(unfiltered),1.0,NZ_CP020566_1,region001,Genome2,0.2339474065,2071952,484727.796792488,29133034.1921432,14.060670417144411,wgsim,0.03,270,0.2
500,NZ_CP053893.1.region001,21541.0,3.999582192098788,2.014812789694854,0.0,3.0,4.0,5.0,13.0,21134.0,21538.0,21131.0,sample_3,0_2GB,kmerCount,,NZ_CP053893_1,region001,Genome3,0.2224746846777525,5984367,1331370.1613209476,79223108.50155613,13.238343922014831,wgsim,0.03,270,0.2
501,NZ_CP053893.1.region001,,8.553428730719197,,,,8.0,,,,,,sample_3,0_2GB,mapping(filtered),0.9982839385928296,NZ_CP053893_1,region001,Genome3,0.2224746846777525,5984367,1331370.1613209476,79223108.50155613,13.238343922014831,wgsim,0.03,270,0.2
