,Contig,count,Depth avg,std,min,25%,Depth median,75%,max,count_nonzero,count_unique,count_unique_nonzero,sample,dataset,quantification,Breadth,ncbi,region,id,distribution,genome_size,weighted_dist,readshare,expected_average_coverage,err_type,err_profile,fragment_size,readsGB,error,RE
481,NC_014328.1.region005,21571.0,43.28093273376293,73.64358199849768,17.0,33.0,37.0,42.0,1678.0,21571.0,21570.0,21570.0,sample_3,1_0GB,kmerCount,,NC_014328_1,region005,Genome1,0.2414761995758523,4630065,1118050.4999891687,348068296.861467,75.17568260088508,art,mbarc,270,1.0,-38.17568260088508,-0.5078195671805662
529,NC_014328.1.region005,21571.0,24.93811135320569,40.75306893549803,6.0,18.0,21.0,25.0,901.0,21571.0,21570.0,21570.0,sample_0,1_0GB,kmerCount,,NC_014328_1,region005,Genome1,0.1354136466,4630065,626973.985645029,196948752.4344903,42.53693035291951,art,mbarc,270,1.0,-21.536930352919512,-0.5063113434428004
577,NC_014328.1.region005,21571.0,45.76626025682629,73.59887255875618,15.0,35.0,40.0,44.0,1618.0,21571.0,21570.0,21570.0,sample_2,1_0GB,kmerCount,,NC_014328_1,region005,Genome1,0.2659496887,4630065,1231364.3454107656,363553176.9020322,78.5201021804299,art,mbarc,270,1.0,-38.5201021804299,-0.49057631244436317
625,NC_014328.1.region005,21571.0,36.480274442538594,60.79490909254245,11.0,27.0,31.0,35.0,1346.0,21571.0,21570.0,21570.0,sample_4,1_0GB,kmerCount,,NC_014328_1,region005,Genome1,0.2039685388,4630065,944387.592599022,293051030.42666245,63.29307049181004,art,mbarc,270,1.0,-32.29307049181004,-0.5102149451888052
673,NC_014328.1.region005,21571.0,31.203513977098883,49.84195818968071,11.0,23.0,27.0,31.0,1125.0,21571.0,21570.0,21570.0,sample_1,1_0GB,kmerCount,,NC_014328_1,region005,Genome1,0.1926967756807303,4630065,892198.5966922005,248262463.1339067,53.61964964507122,art,mbarc,270,1.0,-26.61964964507122,-0.4964532558731131
248,NC_014328.1.region005,,3.230165475178723,,,,3.0,,,,,,sample_3,0_05GB,mapping(filtered),0.92645083599648,NC_014328_1,region005,Genome1,0.169316674,4630065,783947.20620381,12844266.289551113,2.774100642118656,art,mbarc,270,0.05,0.2258993578813442,0.08143156540593954
296,NC_014328.1.region005,,3.291759465478842,,,,3.0,,,,,,sample_0,0_05GB,mapping(filtered),0.9358065860775324,NC_014328_1,region005,Genome1,0.2208162821,4630065,1022393.7391813366,14229724.473771948,3.0733314702432786,art,mbarc,270,0.05,-0.07333147024327857,-0.023860579619637907
344,NC_014328.1.region005,,2.7034949267192783,,,,2.0,,,,,,sample_2,0_05GB,mapping(filtered),0.8627205780186189,NC_014328_1,region005,Genome1,0.1940543248194054,4630065,898484.1374449603,12391571.67067004,2.676327798998511,art,mbarc,270,0.05,-0.676327798998511,-0.2527073848172091
392,NC_014328.1.region005,,2.7117233294255567,,,,2.0,,,,,,sample_4,0_05GB,mapping(filtered),0.7901440414987726,NC_014328_1,region005,Genome1,0.1365827761136582,4630065,632387.1312866849,9336153.371372428,2.016419504126276,art,mbarc,270,0.05,-0.016419504126275797,-0.008142900865953708
440,NC_014328.1.region005,,3.564811648018762,,,,3.0,,,,,,sample_1,0_05GB,mapping(filtered),0.947941271826224,NC_014328_1,region005,Genome1,0.2386605972,4630065,1105014.077974818,16736455.417637058,3.614734440582812,art,mbarc,270,0.05,-0.6147344405828119,-0.17006351384520985
968,NC_014328.1.region005,,4.734836007717284,,,,4.0,,,,,,sample_3,0_1GB,mapping(filtered),0.9842526978833772,NC_014328_1,region005,Genome1,0.1486036177,4630065,688044.4091861505,21343972.726193845,4.609864597191151,art,mbarc,270,0.1,-0.6098645971911507,-0.13229555539716914
1016,NC_014328.1.region005,,5.095880007594456,,,,4.0,,,,,,sample_0,0_1GB,mapping(filtered),0.9757769440970776,NC_014328_1,region005,Genome1,0.1375356914137535,4630065,636799.1910656205,22047273.314688478,4.761763239757643,art,mbarc,270,0.1,-0.7617632397576433,-0.1599750347512898
1064,NC_014328.1.region005,,6.807562868093858,,,,6.0,,,,,,sample_2,0_1GB,mapping(filtered),0.990875827891251,NC_014328_1,region005,Genome1,0.2185977465,4630065,1012121.7751485225,29838266.033507057,6.444459426273077,art,mbarc,270,0.1,-0.44445942627307744,-0.06896768167413456
1112,NC_014328.1.region005,,6.537793263646922,,,,5.0,,,,,,sample_4,0_1GB,mapping(filtered),0.9969431707655968,NC_014328_1,region005,Genome1,0.2417701585758229,4630065,1119411.5492663677,32049976.34855542,6.922143932872523,art,mbarc,270,0.1,-1.9221439328725234,-0.27768043419965116
1160,NC_014328.1.region005,,4.4630754627432365,,,,4.0,,,,,,sample_1,0_1GB,mapping(filtered),0.9758695752859988,NC_014328_1,region005,Genome1,0.1533519283,4630065,710029.3959043395,20302567.201623857,4.3849421555904415,art,mbarc,270,0.1,-0.38494215559044154,-0.08778728246156495
728,NC_014328.1.region005,,9.43024548402038,,,,8.0,,,,,,sample_3,0_2GB,mapping(filtered),0.9999536844055392,NC_014328_1,region005,Genome1,0.1615452067,4630065,747964.8074594355,43904648.35168535,9.482512308506545,art,mbarc,270,0.2,-1.4825123085065446,-0.15634172255981327
776,NC_014328.1.region005,,6.783881594209623,,,,6.0,,,,,,sample_0,0_2GB,mapping(filtered),0.9982400074104952,NC_014328_1,region005,Genome1,0.1200990945,4630065,556066.6139761425,31667787.355790555,6.839598872972745,art,mbarc,270,0.2,-0.8395988729727453,-0.12275557215650341
824,NC_014328.1.region005,,10.237506368394238,,,,9.0,,,,,,sample_2,0_2GB,mapping(filtered),1.0,NC_014328_1,region005,Genome1,0.1855079223,4630065,858913.7382639494,45139884.57901962,9.749298245061272,art,mbarc,270,0.2,-0.7492982450612722,-0.07685663380344797
872,NC_014328.1.region005,,12.808901857255336,,,,12.0,,,,,,sample_4,0_2GB,mapping(filtered),1.0,NC_014328_1,region005,Genome1,0.2095946954,4630065,970437.063357201,58381396.14141988,12.609195797773872,art,mbarc,270,0.2,-0.6091957977738716,-0.04831361234642925
920,NC_014328.1.region005,,12.922838219628549,,,,12.0,,,,,,sample_1,0_2GB,mapping(filtered),1.0,NC_014328_1,region005,Genome1,0.2134563787786543,4630065,988316.90840979,60203180.745289005,13.002664270434432,art,mbarc,270,0.2,-1.0026642704344315,-0.07711221712570847
1208,NC_014328.1.region005,,14.545134546801908,,,,13.0,,,,,,sample_3,0_3GB,mapping(filtered),1.0,NC_014328_1,region005,Genome1,0.1407028821859297,4630065,651463.4902081966,62952613.19484666,13.59648583655881,art,mbarc,270,0.3,-0.5964858365588093,-0.04387058860128054
1256,NC_014328.1.region005,,20.48779584085962,,,,18.0,,,,,,sample_0,0_3GB,mapping(filtered),1.0,NC_014328_1,region005,Genome1,0.2160051697,4630065,1000117.9760470304,90759083.98175023,19.602118756810164,art,mbarc,270,0.3,-1.6021187568101638,-0.0817319176914769
1304,NC_014328.1.region005,,19.92168032976703,,,,18.0,,,,,,sample_2,0_3GB,mapping(filtered),1.0,NC_014328_1,region005,Genome1,0.2321189598,4630065,1074725.871606387,93988504.52827872,20.299608002971603,art,mbarc,270,0.3,-2.2996080029716026,-0.11328336993674801
1352,NC_014328.1.region005,,20.611875318419717,,,,19.0,,,,,,sample_4,0_3GB,mapping(filtered),1.0,NC_014328_1,region005,Genome1,0.2219318512,4630065,1027558.896626328,93357770.1029232,20.163382177771418,art,mbarc,270,0.3,-1.1633821777714175,-0.05769776952667976
1400,NC_014328.1.region005,,15.60465008568385,,,,14.0,,,,,,sample_1,0_3GB,mapping(filtered),1.0,NC_014328_1,region005,Genome1,0.1775050094,4630065,821859.7313476109,70959373.88051435,15.325783521508738,art,mbarc,270,0.3,-1.325783521508738,-0.08650673681042716
8,NC_014328.1.region005,,41.05326293362975,,,,37.0,,,,,,sample_3,0_5GB,mapping(filtered),1.0,NC_014328_1,region005,Genome1,0.2927476509,4630065,1355440.6522643084,190710115.4162355,41.1895114682484,art,mbarc,270,0.5,-4.189511468248398,-0.10171306526609208
56,NC_014328.1.region005,,39.08350701681256,,,,35.0,,,,,,sample_0,0_5GB,mapping(filtered),1.0,NC_014328_1,region005,Genome1,0.29049584,4630065,1345014.6214296,177919263.6134649,38.42694727038711,art,mbarc,270,0.5,-3.4269472703871102,-0.0891808356847543
104,NC_014328.1.region005,,27.025241998981056,,,,24.0,,,,,,sample_2,0_5GB,mapping(filtered),1.0,NC_014328_1,region005,Genome1,0.1862573746813742,4630065,862383.7515041169,126192337.95381032,27.25498193952144,art,mbarc,270,0.5,-3.254981939521439,-0.11942704444802844
152,NC_014328.1.region005,,46.18859710064379,,,,42.0,,,,,,sample_4,0_5GB,mapping(filtered),1.0,NC_014328_1,region005,Genome1,0.3347572890665243,4630065,1549948.0076017969,213852357.57307968,46.187765738295184,art,mbarc,270,0.5,-4.187765738295184,-0.09066828999747492
200,NC_014328.1.region005,,23.624612106896397,,,,21.0,,,,,,sample_1,0_5GB,mapping(filtered),1.0,NC_014328_1,region005,Genome1,0.169145517,4630065,783154.738168605,109070464.7836143,23.55700509250179,art,mbarc,270,0.5,-2.5570050925017895,-0.10854542342972477
488,NC_014328.1.region005,,74.74165161409847,,,,67.0,,,,,,sample_3,1_0GB,mapping(filtered),1.0,NC_014328_1,region005,Genome1,0.2414761995758523,4630065,1118050.4999891687,348068296.861467,75.17568260088508,art,mbarc,270,1.0,-8.175682600885082,-0.10875435138102525
536,NC_014328.1.region005,,42.733175860312166,,,,39.0,,,,,,sample_0,1_0GB,mapping(filtered),1.0,NC_014328_1,region005,Genome1,0.1354136466,4630065,626973.985645029,196948752.4344903,42.53693035291951,art,mbarc,270,1.0,-3.536930352919512,-0.08314963782234361
584,NC_014328.1.region005,,79.36038164049836,,,,72.0,,,,,,sample_2,1_0GB,mapping(filtered),1.0,NC_014328_1,region005,Genome1,0.2659496887,4630065,1231364.3454107656,363553176.9020322,78.5201021804299,art,mbarc,270,1.0,-6.520102180429902,-0.08303736239985372
632,NC_014328.1.region005,,63.704043351396415,,,,57.0,,,,,,sample_4,1_0GB,mapping(filtered),1.0,NC_014328_1,region005,Genome1,0.2039685388,4630065,944387.592599022,293051030.42666245,63.29307049181004,art,mbarc,270,1.0,-6.293070491810042,-0.09942747986328691
680,NC_014328.1.region005,,53.76930202399148,,,,49.0,,,,,,sample_1,1_0GB,mapping(filtered),1.0,NC_014328_1,region005,Genome1,0.1926967756807303,4630065,892198.5966922005,248262463.1339067,53.61964964507122,art,mbarc,270,1.0,-4.61964964507122,-0.0861559088067608
253,NC_014328.1.region005,,3.268219683743204,,,,3.0,,,,,,sample_3,0_05GB,mapping(unfiltered),0.9284887221527488,NC_014328_1,region005,Genome1,0.169316674,4630065,783947.20620381,12844266.289551113,2.774100642118656,art,mbarc,270,0.05,0.2258993578813442,0.08143156540593954
301,NC_014328.1.region005,,3.3300251814546,,,,3.0,,,,,,sample_0,0_05GB,mapping(unfiltered),0.9380297346116436,NC_014328_1,region005,Genome1,0.2208162821,4630065,1022393.7391813366,14229724.473771948,3.0733314702432786,art,mbarc,270,0.05,-0.07333147024327857,-0.023860579619637907
349,NC_014328.1.region005,,2.7297384047504414,,,,2.0,,,,,,sample_2,0_05GB,mapping(unfiltered),0.8657774072530221,NC_014328_1,region005,Genome1,0.1940543248194054,4630065,898484.1374449603,12391571.67067004,2.676327798998511,art,mbarc,270,0.05,-0.676327798998511,-0.2527073848172091
397,NC_014328.1.region005,,2.7403795620437954,,,,2.0,,,,,,sample_4,0_05GB,mapping(unfiltered),0.7931545551387152,NC_014328_1,region005,Genome1,0.1365827761136582,4630065,632387.1312866849,9336153.371372428,2.016419504126276,art,mbarc,270,0.05,-0.016419504126275797,-0.008142900865953708
445,NC_014328.1.region005,,3.606138855054811,,,,3.0,,,,,,sample_1,0_05GB,mapping(unfiltered),0.950627576304942,NC_014328_1,region005,Genome1,0.2386605972,4630065,1105014.077974818,16736455.417637058,3.614734440582812,art,mbarc,270,0.05,-0.6147344405828119,-0.17006351384520985
973,NC_014328.1.region005,,4.798289312905348,,,,4.0,,,,,,sample_3,0_1GB,mapping(unfiltered),0.985503218933815,NC_014328_1,region005,Genome1,0.1486036177,4630065,688044.4091861505,21343972.726193845,4.609864597191151,art,mbarc,270,0.1,-0.6098645971911507,-0.13229555539716914
1021,NC_014328.1.region005,,5.164058053500285,,,,4.0,,,,,,sample_0,0_1GB,mapping(unfiltered),0.976517993608448,NC_014328_1,region005,Genome1,0.1375356914137535,4630065,636799.1910656205,22047273.314688478,4.761763239757643,art,mbarc,270,0.1,-0.7617632397576433,-0.1599750347512898
1069,NC_014328.1.region005,,6.907744076272374,,,,6.0,,,,,,sample_2,0_1GB,mapping(unfiltered),0.991014774674633,NC_014328_1,region005,Genome1,0.2185977465,4630065,1012121.7751485225,29838266.033507057,6.444459426273077,art,mbarc,270,0.1,-0.44445942627307744,-0.06896768167413456
1117,NC_014328.1.region005,,6.62974316102364,,,,6.0,,,,,,sample_4,0_1GB,mapping(unfiltered),0.9972210643323608,NC_014328_1,region005,Genome1,0.2417701585758229,4630065,1119411.5492663677,32049976.34855542,6.922143932872523,art,mbarc,270,0.1,-0.9221439328725234,-0.13321652103958143
1165,NC_014328.1.region005,,4.521619571401479,,,,4.0,,,,,,sample_1,0_1GB,mapping(unfiltered),0.9768885183641332,NC_014328_1,region005,Genome1,0.1533519283,4630065,710029.3959043395,20302567.201623857,4.3849421555904415,art,mbarc,270,0.1,-0.38494215559044154,-0.08778728246156495
733,NC_014328.1.region005,,9.566743862899491,,,,8.0,,,,,,sample_3,0_2GB,mapping(unfiltered),0.9999536844055392,NC_014328_1,region005,Genome1,0.1615452067,4630065,747964.8074594355,43904648.35168535,9.482512308506545,art,mbarc,270,0.2,-1.4825123085065446,-0.15634172255981327
781,NC_014328.1.region005,,6.876582718797829,,,,6.0,,,,,,sample_0,0_2GB,mapping(unfiltered),0.9986105321661805,NC_014328_1,region005,Genome1,0.1200990945,4630065,556066.6139761425,31667787.355790555,6.839598872972745,art,mbarc,270,0.2,-0.8395988729727453,-0.12275557215650341
829,NC_014328.1.region005,,10.379232087443842,,,,9.0,,,,,,sample_2,0_2GB,mapping(unfiltered),1.0,NC_014328_1,region005,Genome1,0.1855079223,4630065,858913.7382639494,45139884.57901962,9.749298245061272,art,mbarc,270,0.2,-0.7492982450612722,-0.07685663380344797
877,NC_014328.1.region005,,12.993098976425362,,,,12.0,,,,,,sample_4,0_2GB,mapping(unfiltered),1.0,NC_014328_1,region005,Genome1,0.2095946954,4630065,970437.063357201,58381396.14141988,12.609195797773872,art,mbarc,270,0.2,-0.6091957977738716,-0.04831361234642925
925,NC_014328.1.region005,,13.109906905655134,,,,12.0,,,,,,sample_1,0_2GB,mapping(unfiltered),1.0,NC_014328_1,region005,Genome1,0.2134563787786543,4630065,988316.90840979,60203180.745289005,13.002664270434432,art,mbarc,270,0.2,-1.0026642704344315,-0.07711221712570847
1213,NC_014328.1.region005,,14.750405261451531,,,,13.0,,,,,,sample_3,0_3GB,mapping(unfiltered),1.0,NC_014328_1,region005,Genome1,0.1407028821859297,4630065,651463.4902081966,62952613.19484666,13.59648583655881,art,mbarc,270,0.3,-0.5964858365588093,-0.04387058860128054
1261,NC_014328.1.region005,,20.774257792598767,,,,19.0,,,,,,sample_0,0_3GB,mapping(unfiltered),1.0,NC_014328_1,region005,Genome1,0.2160051697,4630065,1000117.9760470304,90759083.98175023,19.602118756810164,art,mbarc,270,0.3,-0.6021187568101638,-0.030717024229892285
1309,NC_014328.1.region005,,20.19725811680793,,,,18.0,,,,,,sample_2,0_3GB,mapping(unfiltered),1.0,NC_014328_1,region005,Genome1,0.2321189598,4630065,1074725.871606387,93988504.52827872,20.299608002971603,art,mbarc,270,0.3,-2.2996080029716026,-0.11328336993674801
1357,NC_014328.1.region005,,20.906210921217173,,,,19.0,,,,,,sample_4,0_3GB,mapping(unfiltered),1.0,NC_014328_1,region005,Genome1,0.2219318512,4630065,1027558.896626328,93357770.1029232,20.163382177771418,art,mbarc,270,0.3,-1.1633821777714175,-0.05769776952667976
1405,NC_014328.1.region005,,15.829327034412486,,,,14.0,,,,,,sample_1,0_3GB,mapping(unfiltered),1.0,NC_014328_1,region005,Genome1,0.1775050094,4630065,821859.7313476109,70959373.88051435,15.325783521508738,art,mbarc,270,0.3,-1.325783521508738,-0.08650673681042716
13,NC_014328.1.region005,,41.63021629382613,,,,38.0,,,,,,sample_3,0_5GB,mapping(unfiltered),1.0,NC_014328_1,region005,Genome1,0.2927476509,4630065,1355440.6522643084,190710115.4162355,41.1895114682484,art,mbarc,270,0.5,-3.189511468248398,-0.07743504000301349
61,NC_014328.1.region005,,39.641146774118845,,,,36.0,,,,,,sample_0,0_5GB,mapping(unfiltered),1.0,NC_014328_1,region005,Genome1,0.29049584,4630065,1345014.6214296,177919263.6134649,38.42694727038711,art,mbarc,270,0.5,-2.4269472703871102,-0.06315743099003299
109,NC_014328.1.region005,,27.402297253485248,,,,24.0,,,,,,sample_2,0_5GB,mapping(unfiltered),1.0,NC_014328_1,region005,Genome1,0.1862573746813742,4630065,862383.7515041169,126192337.95381032,27.25498193952144,art,mbarc,270,0.5,-3.254981939521439,-0.11942704444802844
157,NC_014328.1.region005,,46.847112222685375,,,,42.0,,,,,,sample_4,0_5GB,mapping(unfiltered),1.0,NC_014328_1,region005,Genome1,0.3347572890665243,4630065,1549948.0076017969,213852357.57307968,46.187765738295184,art,mbarc,270,0.5,-4.187765738295184,-0.09066828999747492
205,NC_014328.1.region005,,23.955768607290075,,,,22.0,,,,,,sample_1,0_5GB,mapping(unfiltered),1.0,NC_014328_1,region005,Genome1,0.169145517,4630065,783154.738168605,109070464.7836143,23.55700509250179,art,mbarc,270,0.5,-1.5570050925017895,-0.06609520549780691
493,NC_014328.1.region005,,75.78935667639294,,,,68.0,,,,,,sample_3,1_0GB,mapping(unfiltered),1.0,NC_014328_1,region005,Genome1,0.2414761995758523,4630065,1118050.4999891687,348068296.861467,75.17568260088508,art,mbarc,270,1.0,-7.175682600885082,-0.09545217752104056
541,NC_014328.1.region005,,43.3325459682275,,,,39.0,,,,,,sample_0,1_0GB,mapping(unfiltered),1.0,NC_014328_1,region005,Genome1,0.1354136466,4630065,626973.985645029,196948752.4344903,42.53693035291951,art,mbarc,270,1.0,-3.536930352919512,-0.08314963782234361
589,NC_014328.1.region005,,80.48501690519198,,,,73.0,,,,,,sample_2,1_0GB,mapping(unfiltered),1.0,NC_014328_1,region005,Genome1,0.2659496887,4630065,1231364.3454107656,363553176.9020322,78.5201021804299,art,mbarc,270,1.0,-5.520102180429902,-0.0703017702109628
637,NC_014328.1.region005,,64.61081005974712,,,,57.0,,,,,,sample_4,1_0GB,mapping(unfiltered),1.0,NC_014328_1,region005,Genome1,0.2039685388,4630065,944387.592599022,293051030.42666245,63.29307049181004,art,mbarc,270,1.0,-6.293070491810042,-0.09942747986328691
685,NC_014328.1.region005,,54.5290167199296,,,,49.0,,,,,,sample_1,1_0GB,mapping(unfiltered),1.0,NC_014328_1,region005,Genome1,0.1926967756807303,4630065,892198.5966922005,248262463.1339067,53.61964964507122,art,mbarc,270,1.0,-4.61964964507122,-0.0861559088067608
273,NZ_CP020566.1.region001,21701.0,2.48748905580388,1.635209555175993,0.0,1.0,2.0,3.0,11.0,19855.0,21701.0,19855.0,sample_3,0_05GB,kmerCount,,NZ_CP020566_1,region001,Genome2,0.2888185672,2071952,598418.2079471743,9804541.370342243,4.73203113312579,art,mbarc,270,0.05,-2.7320311331257896,-0.5773485119319407
321,NZ_CP020566.1.region001,21701.0,1.5921846919496798,1.2818986948148012,0.0,1.0,1.0,2.0,7.0,17210.0,21701.0,17210.0,sample_0,0_05GB,kmerCount,,NZ_CP020566_1,region001,Genome2,0.1933042026,2071952,400517.0291854752,5574414.977273392,2.6904170450248808,art,mbarc,270,0.05,-1.6904170450248808,-0.6283104131200774
369,NZ_CP020566.1.region001,21701.0,1.077692272245519,1.059888934903716,0.0,0.0,1.0,2.0,10.0,14245.0,21701.0,14245.0,sample_2,0_05GB,kmerCount,,NZ_CP020566_1,region001,Genome2,0.1146651493114665,2071952,237580.68544619164,3276627.787381213,1.5814207024975546,art,mbarc,270,0.05,-0.5814207024975546,-0.3676571968352954
417,NZ_CP020566.1.region001,21701.0,2.0270955255518177,1.647034310468728,0.0,1.0,2.0,3.0,13.0,18216.0,21701.0,18216.0,sample_4,0_05GB,kmerCount,,NZ_CP020566_1,region001,Genome2,0.2236025377223602,2071952,463293.72523891967,6839768.016822867,3.301122814053061,art,mbarc,270,0.05,-1.3011228140530608,-0.39414553391170715
465,NZ_CP020566.1.region001,21701.0,1.8925855951338648,1.5248572800521767,0.0,1.0,2.0,3.0,11.0,18114.0,21701.0,18114.0,sample_1,0_05GB,kmerCount,,NZ_CP020566_1,region001,Genome2,0.2288762002,2071952,474220.5007567904,7182506.02163497,3.4665407411151272,art,mbarc,270,0.05,-1.4665407411151272,-0.42305596577046606
993,NZ_CP020566.1.region001,21701.0,3.861434956914428,2.34371730923262,0.0,2.0,3.0,5.0,19.0,21078.0,21701.0,21078.0,sample_3,0_1GB,kmerCount,,NZ_CP020566_1,region001,Genome2,0.2140850415,2071952,443573.929906008,13760201.718902398,6.641177845289079,art,mbarc,270,0.1,-3.6411778452890786,-0.5482729013004748
1041,NZ_CP020566.1.region001,21701.0,4.139809225381319,2.590587524862088,0.0,2.0,4.0,5.0,23.0,21181.0,21701.0,21181.0,sample_0,0_1GB,kmerCount,,NZ_CP020566_1,region001,Genome2,0.2042053037204205,2071952,423103.5874541328,14648700.192939168,7.069999784232052,art,mbarc,270,0.1,-3.069999784232052,-0.43422911993278335
1089,NZ_CP020566.1.region001,21701.0,3.040044237592737,2.074957126396571,0.0,2.0,3.0,4.0,17.0,20415.0,21701.0,20415.0,sample_2,0_1GB,kmerCount,,NZ_CP020566_1,region001,Genome2,0.1704848812,2071952,353236.4905721024,10413731.46713114,5.026048608814847,art,mbarc,270,0.1,-2.026048608814847,-0.40310963273643974
1137,NZ_CP020566.1.region001,21701.0,3.042071793926547,2.020728851172403,0.0,2.0,3.0,4.0,14.0,19940.0,21701.0,19940.0,sample_4,0_1GB,kmerCount,,NZ_CP020566_1,region001,Genome2,0.1778618708822138,2071952,368521.2590981447,10551166.499734685,5.092379794384564,art,mbarc,270,0.1,-2.0923797943845637,-0.41088447422791585
1185,NZ_CP020566.1.region001,21701.0,3.2334915441684715,2.075508913725644,0.0,2.0,3.0,4.0,15.0,20227.0,21701.0,20227.0,sample_1,0_1GB,kmerCount,,NZ_CP020566_1,region001,Genome2,0.2146044085,2071952,444650.033400392,12714314.697939647,6.136394423200754,art,mbarc,270,0.1,-3.1363944232007537,-0.5111135639101902
753,NZ_CP020566.1.region001,21701.0,5.763789687111193,3.010910926173612,0.0,4.0,5.0,7.0,24.0,21582.0,21701.0,21582.0,sample_3,0_2GB,kmerCount,,NZ_CP020566_1,region001,Genome2,0.1734497851,2071952,359379.6291375152,21095158.60196058,10.181296961493596,art,mbarc,270,0.2,-5.1812969614935955,-0.5089034315657069
801,NZ_CP020566.1.region001,21701.0,6.565780378784388,3.176391516319145,0.0,4.0,6.0,8.0,25.0,21671.0,21701.0,21671.0,sample_0,0_2GB,kmerCount,,NZ_CP020566_1,region001,Genome2,0.2053198857,2071952,425412.9478158864,24227109.542691432,11.692891313452932,art,mbarc,270,0.2,-5.692891313452932,-0.4868677182437447
849,NZ_CP020566.1.region001,21701.0,5.131975485000691,2.77553517246544,0.0,3.0,5.0,7.0,24.0,21445.0,21701.0,21445.0,sample_2,0_2GB,kmerCount,,NZ_CP020566_1,region001,Genome2,0.1827881276,2071952,378728.2265570752,19903917.78824888,9.606360469860729,art,mbarc,270,0.2,-4.606360469860729,-0.479511515762172
897,NZ_CP020566.1.region001,21701.0,5.15759642412792,3.3143245882096983,0.0,3.0,4.0,6.0,25.0,21436.0,21701.0,21436.0,sample_4,0_2GB,kmerCount,,NZ_CP020566_1,region001,Genome2,0.1376656321,2071952,285236.5817608592,17159804.074461367,8.281950583054707,art,mbarc,270,0.2,-4.281950583054707,-0.5170219913912305
945,NZ_CP020566.1.region001,21701.0,5.243352840882909,3.581904429013102,0.0,3.0,4.0,6.0,26.0,21421.0,21701.0,21421.0,sample_1,0_2GB,kmerCount,,NZ_CP020566_1,region001,Genome2,0.1462364670853763,2071952,302994.9404504796,18456892.733120024,8.9079731254006,art,mbarc,270,0.2,-4.9079731254006,-0.5509640696384436
1233,NZ_CP020566.1.region001,21701.0,13.326021842311414,5.2547033812718205,2.0,10.0,13.0,15.0,56.0,21701.0,21701.0,21701.0,sample_3,0_3GB,kmerCount,,NZ_CP020566_1,region001,Genome2,0.2427484725757251,2071952,502963.1832502188,48602641.90136103,23.457416919581643,art,mbarc,270,0.3,-10.457416919581643,-0.44580428251893595
1281,NZ_CP020566.1.region001,21701.0,15.160683839454403,4.900525202041502,2.0,12.0,14.0,18.0,43.0,21701.0,21701.0,21701.0,sample_0,0_3GB,kmerCount,,NZ_CP020566_1,region001,Genome2,0.3195740821,2071952,662142.1585552592,60088326.792906456,29.000829552473444,art,mbarc,270,0.3,-15.000829552473444,-0.5172551883500878
1329,NZ_CP020566.1.region001,21701.0,11.115248145246763,4.682198685878698,1.0,8.0,10.0,13.0,35.0,21701.0,21701.0,21701.0,sample_2,0_3GB,kmerCount,,NZ_CP020566_1,region001,Genome2,0.2424156359,2071952,502273.5616342768,43925564.80615513,21.20008803589809,art,mbarc,270,0.3,-11.20008803589809,-0.528303845575216
1377,NZ_CP020566.1.region001,21701.0,8.327726832864846,4.1948685284190415,0.0,6.0,8.0,10.0,46.0,21691.0,21701.0,21691.0,sample_4,0_3GB,kmerCount,,NZ_CP020566_1,region001,Genome2,0.1648839548,2071952,341631.6399157696,31038579.106127206,14.980356256383937,art,mbarc,270,0.3,-6.980356256383937,-0.4659673065791897
1425,NZ_CP020566.1.region001,21701.0,8.852034468457674,4.118206640015937,0.0,6.0,8.0,10.0,33.0,21698.0,21701.0,21698.0,sample_1,0_3GB,kmerCount,,NZ_CP020566_1,region001,Genome2,0.1855855956,2071952,384524.4459746112,33199842.853195406,16.023461379991144,art,mbarc,270,0.3,-8.023461379991144,-0.5007320946278324
33,NZ_CP020566.1.region001,21701.0,14.93728399612921,5.568863585759914,2.0,11.0,14.0,17.0,48.0,21701.0,21701.0,21701.0,sample_3,0_5GB,kmerCount,,NZ_CP020566_1,region001,Genome2,0.1843886022,2071952,382044.3331054944,53753529.3330276,25.94342404313787,art,mbarc,270,0.5,-11.94342404313787,-0.4603642149655627
81,NZ_CP020566.1.region001,21701.0,12.024791484263398,5.167822555224323,1.0,8.0,11.0,14.0,42.0,21701.0,21701.0,21701.0,sample_0,0_5GB,kmerCount,,NZ_CP020566_1,region001,Genome2,0.1638183592,2071952,339423.7769811584,44899161.31112448,21.669981404552075,art,mbarc,270,0.5,-10.669981404552075,-0.4923853512080403
129,NZ_CP020566.1.region001,21701.0,17.947560020275564,5.82345615823396,4.0,14.0,17.0,21.0,66.0,21701.0,21701.0,21701.0,sample_2,0_5GB,kmerCount,,NZ_CP020566_1,region001,Genome2,0.2261664774773833,2071952,468606.0853422193,68570978.27455428,33.094868160340724,art,mbarc,270,0.5,-16.094868160340724,-0.4863251934518364
177,NZ_CP020566.1.region001,21701.0,12.680106907515782,4.445602094132266,1.0,10.0,12.0,15.0,46.0,21701.0,21701.0,21701.0,sample_4,0_5GB,kmerCount,,NZ_CP020566_1,region001,Genome2,0.1774923731822507,2071952,367755.6775997107,50740681.803430304,24.48931336412731,art,mbarc,270,0.5,-12.489313364127309,-0.5099903447036631
