,Contig,count,Depth avg,std,min,25%,Depth median,75%,max,count_nonzero,count_unique,count_unique_nonzero,sample,dataset,quantification,Breadth,ncbi,region,id,distribution,genome_size,weighted_dist,readshare,expected_average_coverage,err_type,err_profile,fragment_size,readsGB
585,NC_014328.1.region002,,13.40811932146421,,,,13.0,,,,,,sample_2,0_2GB,mapping(filtered),1.0,NC_014328_1,region002,Genome1,0.2789422165,4630065,1291520.5936390725,72645328.01671694,15.68991537196928,wgsim,0.0,270,0.2
590,NC_014328.1.region002,,13.40811932146421,,,,13.0,,,,,,sample_2,0_2GB,mapping(unfiltered),1.0,NC_014328_1,region002,Genome1,0.2789422165,4630065,1291520.5936390725,72645328.01671694,15.68991537196928,wgsim,0.0,270,0.2
627,NC_014328.1.region002,19021.0,7.48993218022186,3.3027831523822635,0.0,5.0,7.0,9.0,30.0,19019.0,19019.0,19017.0,sample_4,0_2GB,kmerCount,,NC_014328_1,region002,Genome1,0.1853860143,4630065,858349.2962999296,51722907.91278469,11.17109757914515,wgsim,0.0,270,0.2
633,NC_014328.1.region002,,8.264061761462107,,,,8.0,,,,,,sample_4,0_2GB,mapping(filtered),1.0,NC_014328_1,region002,Genome1,0.1853860143,4630065,858349.2962999296,51722907.91278469,11.17109757914515,wgsim,0.0,270,0.2
638,NC_014328.1.region002,,8.264061761462107,,,,8.0,,,,,,sample_4,0_2GB,mapping(unfiltered),1.0,NC_014328_1,region002,Genome1,0.1853860143,4630065,858349.2962999296,51722907.91278469,11.17109757914515,wgsim,0.0,270,0.2
675,NC_014328.1.region002,19021.0,8.751117186267809,3.5282828175144654,1.0,6.0,9.0,11.0,32.0,19021.0,19019.0,19019.0,sample_1,0_2GB,kmerCount,,NC_014328_1,region002,Genome1,0.1941781498805821,4630065,899057.4555268374,52712981.06837348,11.384933271643806,wgsim,0.0,270,0.2
681,NC_014328.1.region002,,9.736883567039548,,,,10.0,,,,,,sample_1,0_2GB,mapping(filtered),1.0,NC_014328_1,region002,Genome1,0.1941781498805821,4630065,899057.4555268374,52712981.06837348,11.384933271643806,wgsim,0.0,270,0.2
686,NC_014328.1.region002,,9.736883567039548,,,,10.0,,,,,,sample_1,0_2GB,mapping(unfiltered),1.0,NC_014328_1,region002,Genome1,0.1941781498805821,4630065,899057.4555268374,52712981.06837348,11.384933271643806,wgsim,0.0,270,0.2
480,NC_014328.1.region003,20732.0,10.341066949643064,4.281073730040744,3.0,8.0,10.0,12.0,43.0,20732.0,20725.0,20725.0,sample_3,0_2GB,kmerCount,,NC_014328_1,region003,Genome1,0.2257458502,4630065,1045217.9599062628,62786898.66647008,13.560694864212508,wgsim,0.0,270,0.2
486,NC_014328.1.region003,,11.99879529683886,,,,11.0,,,,,,sample_3,0_2GB,mapping(filtered),1.0,NC_014328_1,region003,Genome1,0.2257458502,4630065,1045217.9599062628,62786898.66647008,13.560694864212508,wgsim,0.0,270,0.2
491,NC_014328.1.region003,,11.99879529683886,,,,11.0,,,,,,sample_3,0_2GB,mapping(unfiltered),1.0,NC_014328_1,region003,Genome1,0.2257458502,4630065,1045217.9599062628,62786898.66647008,13.560694864212508,wgsim,0.0,270,0.2
528,NC_014328.1.region003,20732.0,9.46285934786803,3.725782196871816,0.0,7.0,9.0,11.0,39.0,20720.0,20725.0,20713.0,sample_0,0_2GB,kmerCount,,NC_014328_1,region003,Genome1,0.2133664535,4630065,987900.5485244776,61422178.1059943,13.26594294162054,wgsim,0.0,270,0.2
534,NC_014328.1.region003,,10.900154202004629,,,,11.0,,,,,,sample_0,0_2GB,mapping(filtered),1.0,NC_014328_1,region003,Genome1,0.2133664535,4630065,987900.5485244776,61422178.1059943,13.26594294162054,wgsim,0.0,270,0.2
539,NC_014328.1.region003,,10.900154202004629,,,,11.0,,,,,,sample_0,0_2GB,mapping(unfiltered),1.0,NC_014328_1,region003,Genome1,0.2133664535,4630065,987900.5485244776,61422178.1059943,13.26594294162054,wgsim,0.0,270,0.2
576,NC_014328.1.region003,20732.0,12.195109010225735,5.734707835580113,1.0,9.0,11.0,14.0,51.0,20732.0,20725.0,20725.0,sample_2,0_2GB,kmerCount,,NC_014328_1,region003,Genome1,0.2789422165,4630065,1291520.5936390725,72645328.01671694,15.68991537196928,wgsim,0.0,270,0.2
582,NC_014328.1.region003,,14.0459232845027,,,,13.0,,,,,,sample_2,0_2GB,mapping(filtered),1.0,NC_014328_1,region003,Genome1,0.2789422165,4630065,1291520.5936390725,72645328.01671694,15.68991537196928,wgsim,0.0,270,0.2
587,NC_014328.1.region003,,14.0459232845027,,,,13.0,,,,,,sample_2,0_2GB,mapping(unfiltered),1.0,NC_014328_1,region003,Genome1,0.2789422165,4630065,1291520.5936390725,72645328.01671694,15.68991537196928,wgsim,0.0,270,0.2
624,NC_014328.1.region003,20732.0,8.109974918001157,3.4145597704361834,2.0,6.0,8.0,10.0,33.0,20732.0,20725.0,20725.0,sample_4,0_2GB,kmerCount,,NC_014328_1,region003,Genome1,0.1853860143,4630065,858349.2962999296,51722907.91278469,11.17109757914515,wgsim,0.0,270,0.2
630,NC_014328.1.region003,,9.377505782575174,,,,9.0,,,,,,sample_4,0_2GB,mapping(filtered),1.0,NC_014328_1,region003,Genome1,0.1853860143,4630065,858349.2962999296,51722907.91278469,11.17109757914515,wgsim,0.0,270,0.2
635,NC_014328.1.region003,,9.377505782575174,,,,9.0,,,,,,sample_4,0_2GB,mapping(unfiltered),1.0,NC_014328_1,region003,Genome1,0.1853860143,4630065,858349.2962999296,51722907.91278469,11.17109757914515,wgsim,0.0,270,0.2
672,NC_014328.1.region003,20732.0,8.906858961991125,3.690678232416559,1.0,6.0,8.0,11.0,35.0,20732.0,20725.0,20725.0,sample_1,0_2GB,kmerCount,,NC_014328_1,region003,Genome1,0.1941781498805821,4630065,899057.4555268374,52712981.06837348,11.384933271643806,wgsim,0.0,270,0.2
678,NC_014328.1.region003,,10.261757902852738,,,,10.0,,,,,,sample_1,0_2GB,mapping(filtered),1.0,NC_014328_1,region003,Genome1,0.1941781498805821,4630065,899057.4555268374,52712981.06837348,11.384933271643806,wgsim,0.0,270,0.2
683,NC_014328.1.region003,,10.261757902852738,,,,10.0,,,,,,sample_1,0_2GB,mapping(unfiltered),1.0,NC_014328_1,region003,Genome1,0.1941781498805821,4630065,899057.4555268374,52712981.06837348,11.384933271643806,wgsim,0.0,270,0.2
482,NC_014328.1.region004,22089.0,11.223867083163563,18.656444706022462,1.0,7.0,10.0,12.0,427.0,22089.0,22066.0,22066.0,sample_3,0_2GB,kmerCount,,NC_014328_1,region004,Genome1,0.2257458502,4630065,1045217.9599062628,62786898.66647008,13.560694864212508,wgsim,0.0,270,0.2
485,NC_014328.1.region004,,12.531910081867112,,,,11.0,,,,,,sample_3,0_2GB,mapping(filtered),1.0,NC_014328_1,region004,Genome1,0.2257458502,4630065,1045217.9599062628,62786898.66647008,13.560694864212508,wgsim,0.0,270,0.2
490,NC_014328.1.region004,,12.531910081867112,,,,11.0,,,,,,sample_3,0_2GB,mapping(unfiltered),1.0,NC_014328_1,region004,Genome1,0.2257458502,4630065,1045217.9599062628,62786898.66647008,13.560694864212508,wgsim,0.0,270,0.2
530,NC_014328.1.region004,22089.0,10.97695685635384,18.01701386020841,2.0,7.0,9.0,12.0,405.0,22089.0,22066.0,22066.0,sample_0,0_2GB,kmerCount,,NC_014328_1,region004,Genome1,0.2133664535,4630065,987900.5485244776,61422178.1059943,13.26594294162054,wgsim,0.0,270,0.2
533,NC_014328.1.region004,,12.23691709258673,,,,11.0,,,,,,sample_0,0_2GB,mapping(filtered),1.0,NC_014328_1,region004,Genome1,0.2133664535,4630065,987900.5485244776,61422178.1059943,13.26594294162054,wgsim,0.0,270,0.2
538,NC_014328.1.region004,,12.23691709258673,,,,11.0,,,,,,sample_0,0_2GB,mapping(unfiltered),1.0,NC_014328_1,region004,Genome1,0.2133664535,4630065,987900.5485244776,61422178.1059943,13.26594294162054,wgsim,0.0,270,0.2
578,NC_014328.1.region004,22089.0,13.059305536692472,23.38164063310093,1.0,8.0,11.0,14.0,511.0,22089.0,22066.0,22066.0,sample_2,0_2GB,kmerCount,,NC_014328_1,region004,Genome1,0.2789422165,4630065,1291520.5936390725,72645328.01671694,15.68991537196928,wgsim,0.0,270,0.2
581,NC_014328.1.region004,,14.633633361979284,,,,13.0,,,,,,sample_2,0_2GB,mapping(filtered),1.0,NC_014328_1,region004,Genome1,0.2789422165,4630065,1291520.5936390725,72645328.01671694,15.68991537196928,wgsim,0.0,270,0.2
586,NC_014328.1.region004,,14.633633361979284,,,,13.0,,,,,,sample_2,0_2GB,mapping(unfiltered),1.0,NC_014328_1,region004,Genome1,0.2789422165,4630065,1291520.5936390725,72645328.01671694,15.68991537196928,wgsim,0.0,270,0.2
626,NC_014328.1.region004,22089.0,9.3785594639866,15.577196865770237,1.0,6.0,8.0,10.0,348.0,22089.0,22066.0,22066.0,sample_4,0_2GB,kmerCount,,NC_014328_1,region004,Genome1,0.1853860143,4630065,858349.2962999296,51722907.91278469,11.17109757914515,wgsim,0.0,270,0.2
629,NC_014328.1.region004,,10.481432900628704,,,,9.0,,,,,,sample_4,0_2GB,mapping(filtered),1.0,NC_014328_1,region004,Genome1,0.1853860143,4630065,858349.2962999296,51722907.91278469,11.17109757914515,wgsim,0.0,270,0.2
634,NC_014328.1.region004,,10.481432900628704,,,,9.0,,,,,,sample_4,0_2GB,mapping(unfiltered),1.0,NC_014328_1,region004,Genome1,0.1853860143,4630065,858349.2962999296,51722907.91278469,11.17109757914515,wgsim,0.0,270,0.2
674,NC_014328.1.region004,22089.0,9.681968400561365,15.012244229982358,1.0,6.0,8.0,10.0,310.0,22089.0,22066.0,22066.0,sample_1,0_2GB,kmerCount,,NC_014328_1,region004,Genome1,0.1941781498805821,4630065,899057.4555268374,52712981.06837348,11.384933271643806,wgsim,0.0,270,0.2
677,NC_014328.1.region004,,10.914559681577638,,,,10.0,,,,,,sample_1,0_2GB,mapping(filtered),1.0,NC_014328_1,region004,Genome1,0.1941781498805821,4630065,899057.4555268374,52712981.06837348,11.384933271643806,wgsim,0.0,270,0.2
682,NC_014328.1.region004,,10.914559681577638,,,,10.0,,,,,,sample_1,0_2GB,mapping(unfiltered),1.0,NC_014328_1,region004,Genome1,0.1941781498805821,4630065,899057.4555268374,52712981.06837348,11.384933271643806,wgsim,0.0,270,0.2
481,NC_014328.1.region005,21571.0,10.662463492652172,18.942845735932337,1.0,7.0,9.0,11.0,427.0,21571.0,21570.0,21570.0,sample_3,0_2GB,kmerCount,,NC_014328_1,region005,Genome1,0.2257458502,4630065,1045217.9599062628,62786898.66647008,13.560694864212508,wgsim,0.0,270,0.2
488,NC_014328.1.region005,,12.822750219999074,,,,10.0,,,,,,sample_3,0_2GB,mapping(filtered),1.0,NC_014328_1,region005,Genome1,0.2257458502,4630065,1045217.9599062628,62786898.66647008,13.560694864212508,wgsim,0.0,270,0.2
493,NC_014328.1.region005,,12.822750219999074,,,,10.0,,,,,,sample_3,0_2GB,mapping(unfiltered),1.0,NC_014328_1,region005,Genome1,0.2257458502,4630065,1045217.9599062628,62786898.66647008,13.560694864212508,wgsim,0.0,270,0.2
529,NC_014328.1.region005,21571.0,10.2669324556117,17.715867759287548,1.0,6.0,8.0,11.0,405.0,21571.0,21570.0,21570.0,sample_0,0_2GB,kmerCount,,NC_014328_1,region005,Genome1,0.2133664535,4630065,987900.5485244776,61422178.1059943,13.26594294162054,wgsim,0.0,270,0.2
536,NC_014328.1.region005,,12.368950025473575,,,,10.0,,,,,,sample_0,0_2GB,mapping(filtered),1.0,NC_014328_1,region005,Genome1,0.2133664535,4630065,987900.5485244776,61422178.1059943,13.26594294162054,wgsim,0.0,270,0.2
541,NC_014328.1.region005,,12.368950025473575,,,,10.0,,,,,,sample_0,0_2GB,mapping(unfiltered),1.0,NC_014328_1,region005,Genome1,0.2133664535,4630065,987900.5485244776,61422178.1059943,13.26594294162054,wgsim,0.0,270,0.2
577,NC_014328.1.region005,21571.0,13.755505076259793,22.77342444808753,4.0,9.0,12.0,14.0,511.0,21571.0,21570.0,21570.0,sample_2,0_2GB,kmerCount,,NC_014328_1,region005,Genome1,0.2789422165,4630065,1291520.5936390725,72645328.01671694,15.68991537196928,wgsim,0.0,270,0.2
584,NC_014328.1.region005,,16.517947292853503,,,,14.0,,,,,,sample_2,0_2GB,mapping(filtered),1.0,NC_014328_1,region005,Genome1,0.2789422165,4630065,1291520.5936390725,72645328.01671694,15.68991537196928,wgsim,0.0,270,0.2
589,NC_014328.1.region005,,16.517947292853503,,,,14.0,,,,,,sample_2,0_2GB,mapping(unfiltered),1.0,NC_014328_1,region005,Genome1,0.2789422165,4630065,1291520.5936390725,72645328.01671694,15.68991537196928,wgsim,0.0,270,0.2
625,NC_014328.1.region005,21571.0,8.540911408835937,15.50660894543462,0.0,5.0,7.0,9.0,348.0,21516.0,21570.0,21515.0,sample_4,0_2GB,kmerCount,,NC_014328_1,region005,Genome1,0.1853860143,4630065,858349.2962999296,51722907.91278469,11.17109757914515,wgsim,0.0,270,0.2
632,NC_014328.1.region005,,10.289887327862012,,,,9.0,,,,,,sample_4,0_2GB,mapping(filtered),0.9988884257329442,NC_014328_1,region005,Genome1,0.1853860143,4630065,858349.2962999296,51722907.91278469,11.17109757914515,wgsim,0.0,270,0.2
637,NC_014328.1.region005,,10.289887327862012,,,,9.0,,,,,,sample_4,0_2GB,mapping(unfiltered),0.9988884257329442,NC_014328_1,region005,Genome1,0.1853860143,4630065,858349.2962999296,51722907.91278469,11.17109757914515,wgsim,0.0,270,0.2
673,NC_014328.1.region005,21571.0,9.410875712762506,14.523568696592513,1.0,6.0,8.0,10.0,310.0,21571.0,21570.0,21570.0,sample_1,0_2GB,kmerCount,,NC_014328_1,region005,Genome1,0.1941781498805821,4630065,899057.4555268374,52712981.06837348,11.384933271643806,wgsim,0.0,270,0.2
680,NC_014328.1.region005,,11.380667870872122,,,,9.0,,,,,,sample_1,0_2GB,mapping(filtered),1.0,NC_014328_1,region005,Genome1,0.1941781498805821,4630065,899057.4555268374,52712981.06837348,11.384933271643806,wgsim,0.0,270,0.2
685,NC_014328.1.region005,,11.380667870872122,,,,9.0,,,,,,sample_1,0_2GB,mapping(unfiltered),1.0,NC_014328_1,region005,Genome1,0.1941781498805821,4630065,899057.4555268374,52712981.06837348,11.384933271643806,wgsim,0.0,270,0.2
513,NZ_CP020566.1.region001,21701.0,21.057693193862036,8.150728016228443,6.0,16.0,19.0,23.0,70.0,21701.0,21701.0,21701.0,sample_3,0_2GB,kmerCount,,NZ_CP020566_1,region001,Genome2,0.2085419459,2071952,432088.9018913968,25955851.447859246,12.52724553843875,wgsim,0.0,270,0.2
514,NZ_CP020566.1.region001,,21.526126789742644,,,,21.0,,,,,,sample_3,0_2GB,mapping(filtered),1.0,NZ_CP020566_1,region001,Genome2,0.2085419459,2071952,432088.9018913968,25955851.447859246,12.52724553843875,wgsim,0.0,270,0.2
515,NZ_CP020566.1.region001,,21.526126789742644,,,,21.0,,,,,,sample_3,0_2GB,mapping(unfiltered),1.0,NZ_CP020566_1,region001,Genome2,0.2085419459,2071952,432088.9018913968,25955851.447859246,12.52724553843875,wgsim,0.0,270,0.2
561,NZ_CP020566.1.region001,21701.0,17.9964978572416,8.024851187552038,6.0,13.0,16.0,20.0,70.0,21701.0,21701.0,21701.0,sample_0,0_2GB,kmerCount,,NZ_CP020566_1,region001,Genome2,0.1637354596,2071952,339252.0129891392,21092808.98341327,10.180162949437666,wgsim,0.0,270,0.2
562,NZ_CP020566.1.region001,,18.000736614336358,,,,18.0,,,,,,sample_0,0_2GB,mapping(filtered),1.0,NZ_CP020566_1,region001,Genome2,0.1637354596,2071952,339252.0129891392,21092808.98341327,10.180162949437666,wgsim,0.0,270,0.2
563,NZ_CP020566.1.region001,,18.000736614336358,,,,18.0,,,,,,sample_0,0_2GB,mapping(unfiltered),1.0,NZ_CP020566_1,region001,Genome2,0.1637354596,2071952,339252.0129891392,21092808.98341327,10.180162949437666,wgsim,0.0,270,0.2
609,NZ_CP020566.1.region001,21701.0,16.576793696143035,6.918929065613573,5.0,12.0,15.0,18.0,55.0,21701.0,21701.0,21701.0,sample_2,0_2GB,kmerCount,,NZ_CP020566_1,region001,Genome2,0.1595366348,2071952,330552.2495471296,18592871.62224343,8.973601522739633,wgsim,0.0,270,0.2
610,NZ_CP020566.1.region001,,16.733207495050873,,,,17.0,,,,,,sample_2,0_2GB,mapping(filtered),1.0,NZ_CP020566_1,region001,Genome2,0.1595366348,2071952,330552.2495471296,18592871.62224343,8.973601522739633,wgsim,0.0,270,0.2
611,NZ_CP020566.1.region001,,16.733207495050873,,,,17.0,,,,,,sample_2,0_2GB,mapping(unfiltered),1.0,NZ_CP020566_1,region001,Genome2,0.1595366348,2071952,330552.2495471296,18592871.62224343,8.973601522739633,wgsim,0.0,270,0.2
657,NZ_CP020566.1.region001,21701.0,21.41901294871204,8.524594170530117,5.0,16.0,19.0,23.0,79.0,21701.0,21701.0,21701.0,sample_4,0_2GB,kmerCount,,NZ_CP020566_1,region001,Genome2,0.2012435005,2071952,416966.873347976,25125830.80783833,12.126647146187908,wgsim,0.0,270,0.2
658,NZ_CP020566.1.region001,,21.826849592560198,,,,22.0,,,,,,sample_4,0_2GB,mapping(filtered),1.0,NZ_CP020566_1,region001,Genome2,0.2012435005,2071952,416966.873347976,25125830.80783833,12.126647146187908,wgsim,0.0,270,0.2
659,NZ_CP020566.1.region001,,21.826849592560198,,,,22.0,,,,,,sample_4,0_2GB,mapping(unfiltered),1.0,NZ_CP020566_1,region001,Genome2,0.2012435005,2071952,416966.873347976,25125830.80783833,12.126647146187908,wgsim,0.0,270,0.2
705,NZ_CP020566.1.region001,21701.0,18.60126261462605,7.68159787226454,5.0,14.0,17.0,21.0,69.0,21701.0,21701.0,21701.0,sample_1,0_2GB,kmerCount,,NZ_CP020566_1,region001,Genome2,0.1822781125817721,2071952,377671.4999200279,22143401.962761845,10.687217639579414,wgsim,0.0,270,0.2
706,NZ_CP020566.1.region001,,18.994061046913124,,,,19.0,,,,,,sample_1,0_2GB,mapping(filtered),1.0,NZ_CP020566_1,region001,Genome2,0.1822781125817721,2071952,377671.4999200279,22143401.962761845,10.687217639579414,wgsim,0.0,270,0.2
707,NZ_CP020566.1.region001,,18.994061046913124,,,,19.0,,,,,,sample_1,0_2GB,mapping(unfiltered),1.0,NZ_CP020566_1,region001,Genome2,0.1822781125817721,2071952,377671.4999200279,22143401.962761845,10.687217639579414,wgsim,0.0,270,0.2
500,NZ_CP053893.1.region001,21541.0,5.410519474490506,2.5996819343973865,0.0,3.0,5.0,7.0,28.0,21441.0,21538.0,21438.0,sample_3,0_2GB,kmerCount,,NZ_CP053893_1,region001,Genome3,0.1722996023,5984367,1031104.054117244,61939067.49004952,10.35014521837473,wgsim,0.0,270,0.2
501,NZ_CP053893.1.region001,,6.226708796059663,,,,6.0,,,,,,sample_3,0_2GB,mapping(filtered),0.9981447984787348,NZ_CP053893_1,region001,Genome3,0.1722996023,5984367,1031104.054117244,61939067.49004952,10.35014521837473,wgsim,0.0,270,0.2
507,NZ_CP053893.1.region001,,6.226708796059663,,,,6.0,,,,,,sample_3,0_2GB,mapping(unfiltered),0.9981447984787348,NZ_CP053893_1,region001,Genome3,0.1722996023,5984367,1031104.054117244,61939067.49004952,10.35014521837473,wgsim,0.0,270,0.2
548,NZ_CP053893.1.region001,21541.0,4.5969082215310335,1.9441237567113143,0.0,3.0,4.0,6.0,17.0,21516.0,21538.0,21513.0,sample_0,0_2GB,kmerCount,,NZ_CP053893_1,region001,Genome3,0.1524038763,5984367,912040.728001802,56705635.1157187,9.475627934536552,wgsim,0.0,270,0.2
549,NZ_CP053893.1.region001,,5.278744028570103,,,,5.0,,,,,,sample_0,0_2GB,mapping(filtered),1.0,NZ_CP053893_1,region001,Genome3,0.1524038763,5984367,912040.728001802,56705635.1157187,9.475627934536552,wgsim,0.0,270,0.2
555,NZ_CP053893.1.region001,,5.278744028570103,,,,5.0,,,,,,sample_0,0_2GB,mapping(unfiltered),1.0,NZ_CP053893_1,region001,Genome3,0.1524038763,5984367,912040.728001802,56705635.1157187,9.475627934536552,wgsim,0.0,270,0.2
596,NZ_CP053893.1.region001,21541.0,6.842254305742538,3.11719390967508,0.0,5.0,6.0,9.0,25.0,21454.0,21538.0,21451.0,sample_2,0_2GB,kmerCount,,NZ_CP053893_1,region001,Genome3,0.1954171411,5984367,1169447.8904331836,65778994.16965682,10.991804842459832,wgsim,0.0,270,0.2
597,NZ_CP053893.1.region001,,7.878621587685439,,,,7.0,,,,,,sample_2,0_2GB,mapping(filtered),0.9973099577941654,NZ_CP053893_1,region001,Genome3,0.1954171411,5984367,1169447.8904331836,65778994.16965682,10.991804842459832,wgsim,0.0,270,0.2
603,NZ_CP053893.1.region001,,7.878621587685439,,,,7.0,,,,,,sample_2,0_2GB,mapping(unfiltered),0.9973099577941654,NZ_CP053893_1,region001,Genome3,0.1954171411,5984367,1169447.8904331836,65778994.16965682,10.991804842459832,wgsim,0.0,270,0.2
644,NZ_CP053893.1.region001,21541.0,6.305788960586788,2.715381135850982,0.0,4.0,6.0,8.0,20.0,21478.0,21538.0,21475.0,sample_4,0_2GB,kmerCount,,NZ_CP053893_1,region001,Genome3,0.1958770834,5984367,1172200.353955208,70635126.31083146,11.80327448347193,wgsim,0.0,270,0.2
645,NZ_CP053893.1.region001,,7.261071611134346,,,,7.0,,,,,,sample_4,0_2GB,mapping(filtered),0.9980520384026716,NZ_CP053893_1,region001,Genome3,0.1958770834,5984367,1172200.353955208,70635126.31083146,11.80327448347193,wgsim,0.0,270,0.2
651,NZ_CP053893.1.region001,,7.261071611134346,,,,7.0,,,,,,sample_4,0_2GB,mapping(unfiltered),0.9980520384026716,NZ_CP053893_1,region001,Genome3,0.1958770834,5984367,1172200.353955208,70635126.31083146,11.80327448347193,wgsim,0.0,270,0.2
692,NZ_CP053893.1.region001,21541.0,7.044009098927626,2.927713760469328,0.0,5.0,7.0,9.0,26.0,21435.0,21538.0,21432.0,sample_1,0_2GB,kmerCount,,NZ_CP053893_1,region001,Genome3,0.2138626032786137,5984367,1279832.3055946275,75038336.7389678,12.5390599772654,wgsim,0.0,270,0.2
693,NZ_CP053893.1.region001,,8.130989522700816,,,,8.0,,,,,,sample_1,0_2GB,mapping(filtered),0.9960113167292796,NZ_CP053893_1,region001,Genome3,0.2138626032786137,5984367,1279832.3055946275,75038336.7389678,12.5390599772654,wgsim,0.0,270,0.2
699,NZ_CP053893.1.region001,,8.130989522700816,,,,8.0,,,,,,sample_1,0_2GB,mapping(unfiltered),0.9960113167292796,NZ_CP053893_1,region001,Genome3,0.2138626032786137,5984367,1279832.3055946275,75038336.7389678,12.5390599772654,wgsim,0.0,270,0.2
495,NZ_CP053893.1.region002,19846.0,30.71893580570392,61.85292507092717,1.0,5.0,6.0,11.0,426.0,19846.0,19844.0,19844.0,sample_3,0_2GB,kmerCount,,NZ_CP053893_1,region002,Genome3,0.1722996023,5984367,1031104.054117244,61939067.49004952,10.35014521837473,wgsim,0.0,270,0.2
504,NZ_CP053893.1.region002,,56.42464512231954,,,,8.0,,,,,,sample_3,0_2GB,mapping(filtered),1.0,NZ_CP053893_1,region002,Genome3,0.1722996023,5984367,1031104.054117244,61939067.49004952,10.35014521837473,wgsim,0.0,270,0.2
510,NZ_CP053893.1.region002,,56.42464512231954,,,,8.0,,,,,,sample_3,0_2GB,mapping(unfiltered),1.0,NZ_CP053893_1,region002,Genome3,0.1722996023,5984367,1031104.054117244,61939067.49004952,10.35014521837473,wgsim,0.0,270,0.2
543,NZ_CP053893.1.region002,19846.0,27.54706238032853,59.24790725988101,0.0,4.0,6.0,10.0,436.0,19782.0,19844.0,19780.0,sample_0,0_2GB,kmerCount,,NZ_CP053893_1,region002,Genome3,0.1524038763,5984367,912040.728001802,56705635.1157187,9.475627934536552,wgsim,0.0,270,0.2
552,NZ_CP053893.1.region002,,51.87998790810157,,,,7.0,,,,,,sample_0,0_2GB,mapping(filtered),0.9990939293264874,NZ_CP053893_1,region002,Genome3,0.1524038763,5984367,912040.728001802,56705635.1157187,9.475627934536552,wgsim,0.0,270,0.2
558,NZ_CP053893.1.region002,,51.87998790810157,,,,7.0,,,,,,sample_0,0_2GB,mapping(unfiltered),0.9990939293264874,NZ_CP053893_1,region002,Genome3,0.1524038763,5984367,912040.728001802,56705635.1157187,9.475627934536552,wgsim,0.0,270,0.2
591,NZ_CP053893.1.region002,19846.0,34.82389398367429,68.92218619965901,0.0,5.0,7.0,12.0,452.0,19832.0,19844.0,19830.0,sample_2,0_2GB,kmerCount,,NZ_CP053893_1,region002,Genome3,0.1954171411,5984367,1169447.8904331836,65778994.16965682,10.991804842459832,wgsim,0.0,270,0.2
600,NZ_CP053893.1.region002,,63.3131984294775,,,,8.0,,,,,,sample_2,0_2GB,mapping(filtered),1.0,NZ_CP053893_1,region002,Genome3,0.1954171411,5984367,1169447.8904331836,65778994.16965682,10.991804842459832,wgsim,0.0,270,0.2
606,NZ_CP053893.1.region002,,63.3131984294775,,,,8.0,,,,,,sample_2,0_2GB,mapping(unfiltered),1.0,NZ_CP053893_1,region002,Genome3,0.1954171411,5984367,1169447.8904331836,65778994.16965682,10.991804842459832,wgsim,0.0,270,0.2
639,NZ_CP053893.1.region002,19846.0,32.96790285196009,64.24120840512336,0.0,5.0,7.0,12.0,445.0,19786.0,19844.0,19784.0,sample_4,0_2GB,kmerCount,,NZ_CP053893_1,region002,Genome3,0.1958770834,5984367,1172200.353955208,70635126.31083146,11.80327448347193,wgsim,0.0,270,0.2
648,NZ_CP053893.1.region002,,58.11049000352521,,,,9.0,,,,,,sample_4,0_2GB,mapping(filtered),0.9995469646632438,NZ_CP053893_1,region002,Genome3,0.1958770834,5984367,1172200.353955208,70635126.31083146,11.80327448347193,wgsim,0.0,270,0.2
654,NZ_CP053893.1.region002,,58.11049000352521,,,,9.0,,,,,,sample_4,0_2GB,mapping(unfiltered),0.9995469646632438,NZ_CP053893_1,region002,Genome3,0.1958770834,5984367,1172200.353955208,70635126.31083146,11.80327448347193,wgsim,0.0,270,0.2
687,NZ_CP053893.1.region002,19846.0,35.21717222614129,66.3086767636406,1.0,5.0,7.0,11.0,424.0,19846.0,19844.0,19844.0,sample_1,0_2GB,kmerCount,,NZ_CP053893_1,region002,Genome3,0.2138626032786137,5984367,1279832.3055946275,75038336.7389678,12.5390599772654,wgsim,0.0,270,0.2
696,NZ_CP053893.1.region002,,60.721332930635256,,,,9.0,,,,,,sample_1,0_2GB,mapping(filtered),1.0,NZ_CP053893_1,region002,Genome3,0.2138626032786137,5984367,1279832.3055946275,75038336.7389678,12.5390599772654,wgsim,0.0,270,0.2
702,NZ_CP053893.1.region002,,60.721332930635256,,,,9.0,,,,,,sample_1,0_2GB,mapping(unfiltered),1.0,NZ_CP053893_1,region002,Genome3,0.2138626032786137,5984367,1279832.3055946275,75038336.7389678,12.5390599772654,wgsim,0.0,270,0.2
499,NZ_CP053893.1.region003,20374.0,5.862668106410131,6.368576471788742,0.0,4.0,5.0,7.0,221.0,20239.0,20341.0,20206.0,sample_3,0_2GB,kmerCount,,NZ_CP053893_1,region003,Genome3,0.1722996023,5984367,1031104.054117244,61939067.49004952,10.35014521837473,wgsim,0.0,270,0.2
503,NZ_CP053893.1.region003,,6.67106754027292,,,,6.0,,,,,,sample_3,0_2GB,mapping(filtered),0.9953417671864274,NZ_CP053893_1,region003,Genome3,0.1722996023,5984367,1031104.054117244,61939067.49004952,10.35014521837473,wgsim,0.0,270,0.2
