,Contig,count,Depth avg,std,min,25%,Depth median,75%,max,count_nonzero,count_unique,count_unique_nonzero,sample,dataset,quantification,Breadth,ncbi,region,id,distribution,genome_size,weighted_dist,readshare,expected_average_coverage,err_type,err_profile,fragment_size,readsGB
810,NZ_LT906470.1.region001,,13.347472752819655,,,,13.0,,,,,,sample_0,0_1GB,mapping(unfiltered),1.0,NZ_LT906470_1,region001,Genome5,0.2311411792768858,2041290,471826.1778461142,13861449.965678291,6.790534400148089,wgsim,0.03,270,0.1
854,NZ_LT906470.1.region001,26313.0,5.076122068939307,2.603632886382233,0.0,3.0,5.0,7.0,24.0,26068.0,26313.0,26068.0,sample_2,0_1GB,kmerCount,,NZ_LT906470_1,region001,Genome5,0.1892666815,2041290,386348.184279135,12258070.712108389,6.005060874304184,wgsim,0.03,270,0.1
855,NZ_LT906470.1.region001,,11.075380701021531,,,,11.0,,,,,,sample_2,0_1GB,mapping(filtered),1.0,NZ_LT906470_1,region001,Genome5,0.1892666815,2041290,386348.184279135,12258070.712108389,6.005060874304184,wgsim,0.03,270,0.1
858,NZ_LT906470.1.region001,,11.075380701021531,,,,11.0,,,,,,sample_2,0_1GB,mapping(unfiltered),1.0,NZ_LT906470_1,region001,Genome5,0.1892666815,2041290,386348.184279135,12258070.712108389,6.005060874304184,wgsim,0.03,270,0.1
902,NZ_LT906470.1.region001,26313.0,5.010755140044845,2.572452382619609,0.0,3.0,5.0,6.0,24.0,26156.0,26313.0,26156.0,sample_4,0_1GB,kmerCount,,NZ_LT906470_1,region001,Genome5,0.2007663414,2041290,409822.325036406,11849912.49064966,5.805109754444326,wgsim,0.03,270,0.1
903,NZ_LT906470.1.region001,,10.89511259636198,,,,10.0,,,,,,sample_4,0_1GB,mapping(filtered),1.0,NZ_LT906470_1,region001,Genome5,0.2007663414,2041290,409822.325036406,11849912.49064966,5.805109754444326,wgsim,0.03,270,0.1
906,NZ_LT906470.1.region001,,10.89511259636198,,,,10.0,,,,,,sample_4,0_1GB,mapping(unfiltered),1.0,NZ_LT906470_1,region001,Genome5,0.2007663414,2041290,409822.325036406,11849912.49064966,5.805109754444326,wgsim,0.03,270,0.1
950,NZ_LT906470.1.region001,26313.0,4.714247710257287,2.486207228062269,0.0,3.0,4.0,6.0,22.0,26117.0,26313.0,26117.0,sample_1,0_1GB,kmerCount,,NZ_LT906470_1,region001,Genome5,0.183968371,2041290,375532.79603859,11713994.492611336,5.738525389636621,wgsim,0.03,270,0.1
951,NZ_LT906470.1.region001,,10.249534804238028,,,,10.0,,,,,,sample_1,0_1GB,mapping(filtered),1.0,NZ_LT906470_1,region001,Genome5,0.183968371,2041290,375532.79603859,11713994.492611336,5.738525389636621,wgsim,0.03,270,0.1
954,NZ_LT906470.1.region001,,10.249534804238028,,,,10.0,,,,,,sample_1,0_1GB,mapping(unfiltered),1.0,NZ_LT906470_1,region001,Genome5,0.183968371,2041290,375532.79603859,11713994.492611336,5.738525389636621,wgsim,0.03,270,0.1
756,NZ_LT906470.1.region002,32244.0,4.821579208534922,3.059969544774313,0.0,3.0,4.0,6.0,43.0,31925.0,32242.0,31923.0,sample_3,0_1GB,kmerCount,,NZ_LT906470_1,region002,Genome5,0.177383376,2041290,362090.91159504,10173979.831531543,4.984093309393347,wgsim,0.03,270,0.1
760,NZ_LT906470.1.region002,,10.781738160178527,,,,10.0,,,,,,sample_3,0_1GB,mapping(filtered),1.0,NZ_LT906470_1,region002,Genome5,0.177383376,2041290,362090.91159504,10173979.831531543,4.984093309393347,wgsim,0.03,270,0.1
763,NZ_LT906470.1.region002,,10.781738160178527,,,,10.0,,,,,,sample_3,0_1GB,mapping(unfiltered),1.0,NZ_LT906470_1,region002,Genome5,0.177383376,2041290,362090.91159504,10173979.831531543,4.984093309393347,wgsim,0.03,270,0.1
804,NZ_LT906470.1.region002,32244.0,5.952146135715172,2.987818425312331,0.0,4.0,6.0,7.0,36.0,32122.0,32242.0,32120.0,sample_0,0_1GB,kmerCount,,NZ_LT906470_1,region002,Genome5,0.2311411792768858,2041290,471826.1778461142,13861449.965678291,6.790534400148089,wgsim,0.03,270,0.1
808,NZ_LT906470.1.region002,,13.059695016117034,,,,13.0,,,,,,sample_0,0_1GB,mapping(filtered),1.0,NZ_LT906470_1,region002,Genome5,0.2311411792768858,2041290,471826.1778461142,13861449.965678291,6.790534400148089,wgsim,0.03,270,0.1
811,NZ_LT906470.1.region002,,13.059695016117034,,,,13.0,,,,,,sample_0,0_1GB,mapping(unfiltered),1.0,NZ_LT906470_1,region002,Genome5,0.2311411792768858,2041290,471826.1778461142,13861449.965678291,6.790534400148089,wgsim,0.03,270,0.1
852,NZ_LT906470.1.region002,32244.0,5.15835504279866,3.27075044756714,0.0,3.0,5.0,6.0,42.0,31954.0,32242.0,31952.0,sample_2,0_1GB,kmerCount,,NZ_LT906470_1,region002,Genome5,0.1892666815,2041290,386348.184279135,12258070.712108389,6.005060874304184,wgsim,0.03,270,0.1
856,NZ_LT906470.1.region002,,11.404909496652616,,,,10.0,,,,,,sample_2,0_1GB,mapping(filtered),1.0,NZ_LT906470_1,region002,Genome5,0.1892666815,2041290,386348.184279135,12258070.712108389,6.005060874304184,wgsim,0.03,270,0.1
859,NZ_LT906470.1.region002,,11.404909496652616,,,,10.0,,,,,,sample_2,0_1GB,mapping(unfiltered),1.0,NZ_LT906470_1,region002,Genome5,0.1892666815,2041290,386348.184279135,12258070.712108389,6.005060874304184,wgsim,0.03,270,0.1
900,NZ_LT906470.1.region002,32244.0,5.385839225902494,3.0631516144628077,0.0,3.0,5.0,7.0,41.0,32055.0,32242.0,32053.0,sample_4,0_1GB,kmerCount,,NZ_LT906470_1,region002,Genome5,0.2007663414,2041290,409822.325036406,11849912.49064966,5.805109754444326,wgsim,0.03,270,0.1
904,NZ_LT906470.1.region002,,12.036728242003472,,,,11.0,,,,,,sample_4,0_1GB,mapping(filtered),1.0,NZ_LT906470_1,region002,Genome5,0.2007663414,2041290,409822.325036406,11849912.49064966,5.805109754444326,wgsim,0.03,270,0.1
907,NZ_LT906470.1.region002,,12.036728242003472,,,,11.0,,,,,,sample_4,0_1GB,mapping(unfiltered),1.0,NZ_LT906470_1,region002,Genome5,0.2007663414,2041290,409822.325036406,11849912.49064966,5.805109754444326,wgsim,0.03,270,0.1
948,NZ_LT906470.1.region002,32244.0,5.043511971219452,3.1894844782013654,0.0,3.0,5.0,6.0,36.0,31693.0,32242.0,31691.0,sample_1,0_1GB,kmerCount,,NZ_LT906470_1,region002,Genome5,0.183968371,2041290,375532.79603859,11713994.492611336,5.738525389636621,wgsim,0.03,270,0.1
952,NZ_LT906470.1.region002,,11.18081180811808,,,,10.0,,,,,,sample_1,0_1GB,mapping(filtered),0.9995350855442598,NZ_LT906470_1,region002,Genome5,0.183968371,2041290,375532.79603859,11713994.492611336,5.738525389636621,wgsim,0.03,270,0.1
955,NZ_LT906470.1.region002,,11.18081180811808,,,,10.0,,,,,,sample_1,0_1GB,mapping(unfiltered),0.9995350855442598,NZ_LT906470_1,region002,Genome5,0.183968371,2041290,375532.79603859,11713994.492611336,5.738525389636621,wgsim,0.03,270,0.1
757,NZ_LT906470.1.region003,21755.0,4.72020225235578,2.4153392532495936,0.0,3.0,4.0,6.0,23.0,21451.0,21739.0,21435.0,sample_3,0_1GB,kmerCount,,NZ_LT906470_1,region003,Genome5,0.177383376,2041290,362090.91159504,10173979.831531543,4.984093309393347,wgsim,0.03,270,0.1
761,NZ_LT906470.1.region003,,10.036004592422502,,,,10.0,,,,,,sample_3,0_1GB,mapping(filtered),1.0,NZ_LT906470_1,region003,Genome5,0.177383376,2041290,362090.91159504,10173979.831531543,4.984093309393347,wgsim,0.03,270,0.1
764,NZ_LT906470.1.region003,,10.036004592422502,,,,10.0,,,,,,sample_3,0_1GB,mapping(unfiltered),1.0,NZ_LT906470_1,region003,Genome5,0.177383376,2041290,362090.91159504,10173979.831531543,4.984093309393347,wgsim,0.03,270,0.1
805,NZ_LT906470.1.region003,21755.0,5.668627901631809,2.6852453076016007,0.0,4.0,5.0,7.0,25.0,21675.0,21739.0,21659.0,sample_0,0_1GB,kmerCount,,NZ_LT906470_1,region003,Genome5,0.2311411792768858,2041290,471826.1778461142,13861449.965678291,6.790534400148089,wgsim,0.03,270,0.1
809,NZ_LT906470.1.region003,,12.039311136624567,,,,12.0,,,,,,sample_0,0_1GB,mapping(filtered),1.0,NZ_LT906470_1,region003,Genome5,0.2311411792768858,2041290,471826.1778461142,13861449.965678291,6.790534400148089,wgsim,0.03,270,0.1
812,NZ_LT906470.1.region003,,12.039311136624567,,,,12.0,,,,,,sample_0,0_1GB,mapping(unfiltered),1.0,NZ_LT906470_1,region003,Genome5,0.2311411792768858,2041290,471826.1778461142,13861449.965678291,6.790534400148089,wgsim,0.03,270,0.1
853,NZ_LT906470.1.region003,21755.0,5.060170075844633,2.657680124980972,0.0,3.0,5.0,6.0,26.0,21518.0,21739.0,21502.0,sample_2,0_1GB,kmerCount,,NZ_LT906470_1,region003,Genome5,0.1892666815,2041290,386348.184279135,12258070.712108389,6.005060874304184,wgsim,0.03,270,0.1
857,NZ_LT906470.1.region003,,10.434902411021811,,,,10.0,,,,,,sample_2,0_1GB,mapping(filtered),1.0,NZ_LT906470_1,region003,Genome5,0.1892666815,2041290,386348.184279135,12258070.712108389,6.005060874304184,wgsim,0.03,270,0.1
860,NZ_LT906470.1.region003,,10.434902411021811,,,,10.0,,,,,,sample_2,0_1GB,mapping(unfiltered),1.0,NZ_LT906470_1,region003,Genome5,0.1892666815,2041290,386348.184279135,12258070.712108389,6.005060874304184,wgsim,0.03,270,0.1
901,NZ_LT906470.1.region003,21755.0,5.579223167088026,2.606014648930852,0.0,4.0,5.0,7.0,25.0,21684.0,21739.0,21668.0,sample_4,0_1GB,kmerCount,,NZ_LT906470_1,region003,Genome5,0.2007663414,2041290,409822.325036406,11849912.49064966,5.805109754444326,wgsim,0.03,270,0.1
905,NZ_LT906470.1.region003,,11.906681974741677,,,,12.0,,,,,,sample_4,0_1GB,mapping(filtered),1.0,NZ_LT906470_1,region003,Genome5,0.2007663414,2041290,409822.325036406,11849912.49064966,5.805109754444326,wgsim,0.03,270,0.1
908,NZ_LT906470.1.region003,,11.906681974741677,,,,12.0,,,,,,sample_4,0_1GB,mapping(unfiltered),1.0,NZ_LT906470_1,region003,Genome5,0.2007663414,2041290,409822.325036406,11849912.49064966,5.805109754444326,wgsim,0.03,270,0.1
949,NZ_LT906470.1.region003,21755.0,4.781705355090784,2.698651752317262,0.0,3.0,4.0,6.0,25.0,21393.0,21739.0,21377.0,sample_1,0_1GB,kmerCount,,NZ_LT906470_1,region003,Genome5,0.183968371,2041290,375532.79603859,11713994.492611336,5.738525389636621,wgsim,0.03,270,0.1
953,NZ_LT906470.1.region003,,9.83366245694604,,,,9.0,,,,,,sample_1,0_1GB,mapping(filtered),1.0,NZ_LT906470_1,region003,Genome5,0.183968371,2041290,375532.79603859,11713994.492611336,5.738525389636621,wgsim,0.03,270,0.1
956,NZ_LT906470.1.region003,,9.83366245694604,,,,9.0,,,,,,sample_1,0_1GB,mapping(unfiltered),1.0,NZ_LT906470_1,region003,Genome5,0.183968371,2041290,375532.79603859,11713994.492611336,5.738525389636621,wgsim,0.03,270,0.1
484,NC_014328.1.region001,18132.0,3.453287006397529,2.59819492134176,0.0,2.0,3.0,5.0,127.0,17469.0,18086.0,17423.0,sample_3,0_2GB,kmerCount,,NC_014328_1,region001,Genome1,0.1557078253,4630065,720937.3521476445,44075942.06491075,9.519508271462874,wgsim,0.03,270,0.2
487,NC_014328.1.region001,,7.199129428618656,,,,7.0,,,,,,sample_3,0_2GB,mapping(filtered),0.999834728955487,NC_014328_1,region001,Genome1,0.1557078253,4630065,720937.3521476445,44075942.06491075,9.519508271462874,wgsim,0.03,270,0.2
492,NC_014328.1.region001,,7.199129428618656,,,,7.0,,,,,,sample_3,0_2GB,mapping(unfiltered),0.999834728955487,NC_014328_1,region001,Genome1,0.1557078253,4630065,720937.3521476445,44075942.06491075,9.519508271462874,wgsim,0.03,270,0.2
532,NC_014328.1.region001,18132.0,6.660765497463049,4.37137847666751,0.0,5.0,6.0,8.0,227.0,18113.0,18086.0,18067.0,sample_0,0_2GB,kmerCount,,NC_014328_1,region001,Genome1,0.2926427936292642,4630065,1354955.1562850792,75662335.69786501,16.341527753468906,wgsim,0.03,270,0.2
535,NC_014328.1.region001,,13.716780520052886,,,,14.0,,,,,,sample_0,0_2GB,mapping(filtered),1.0,NC_014328_1,region001,Genome1,0.2926427936292642,4630065,1354955.1562850792,75662335.69786501,16.341527753468906,wgsim,0.03,270,0.2
540,NC_014328.1.region001,,13.716780520052886,,,,14.0,,,,,,sample_0,0_2GB,mapping(unfiltered),1.0,NC_014328_1,region001,Genome1,0.2926427936292642,4630065,1354955.1562850792,75662335.69786501,16.341527753468906,wgsim,0.03,270,0.2
580,NC_014328.1.region001,18132.0,3.847286565188617,2.9563229484056683,0.0,2.0,4.0,5.0,146.0,17695.0,18086.0,17649.0,sample_2,0_2GB,kmerCount,,NC_014328_1,region001,Genome1,0.178455683,4630065,826261.411909395,49199360.465085454,10.626062585532914,wgsim,0.03,270,0.2
583,NC_014328.1.region001,,8.172818422212428,,,,8.0,,,,,,sample_2,0_2GB,mapping(filtered),1.0,NC_014328_1,region001,Genome1,0.178455683,4630065,826261.411909395,49199360.465085454,10.626062585532914,wgsim,0.03,270,0.2
588,NC_014328.1.region001,,8.172818422212428,,,,8.0,,,,,,sample_2,0_2GB,mapping(unfiltered),1.0,NC_014328_1,region001,Genome1,0.178455683,4630065,826261.411909395,49199360.465085454,10.626062585532914,wgsim,0.03,270,0.2
628,NC_014328.1.region001,18132.0,4.865376130597838,3.4319851458769346,0.0,3.0,4.0,6.0,167.0,17954.0,18086.0,17908.0,sample_4,0_2GB,kmerCount,,NC_014328_1,region001,Genome1,0.2108713088789128,4630065,976347.8667444434,50390077.5988906,10.88323330210064,wgsim,0.03,270,0.2
631,NC_014328.1.region001,,9.951740855002203,,,,10.0,,,,,,sample_4,0_2GB,mapping(filtered),1.0,NC_014328_1,region001,Genome1,0.2108713088789128,4630065,976347.8667444434,50390077.5988906,10.88323330210064,wgsim,0.03,270,0.2
636,NC_014328.1.region001,,9.951740855002203,,,,10.0,,,,,,sample_4,0_2GB,mapping(unfiltered),1.0,NC_014328_1,region001,Genome1,0.2108713088789128,4630065,976347.8667444434,50390077.5988906,10.88323330210064,wgsim,0.03,270,0.2
676,NC_014328.1.region001,18132.0,6.068442532539157,3.865892533366466,0.0,4.0,6.0,8.0,191.0,18061.0,18086.0,18015.0,sample_1,0_2GB,kmerCount,,NC_014328_1,region001,Genome1,0.2412511818,4630065,1117008.653060817,65345097.20878799,14.11321379047335,wgsim,0.03,270,0.2
679,NC_014328.1.region001,,12.619656236227414,,,,13.0,,,,,,sample_1,0_2GB,mapping(filtered),1.0,NC_014328_1,region001,Genome1,0.2412511818,4630065,1117008.653060817,65345097.20878799,14.11321379047335,wgsim,0.03,270,0.2
684,NC_014328.1.region001,,12.619656236227414,,,,13.0,,,,,,sample_1,0_2GB,mapping(unfiltered),1.0,NC_014328_1,region001,Genome1,0.2412511818,4630065,1117008.653060817,65345097.20878799,14.11321379047335,wgsim,0.03,270,0.2
483,NC_014328.1.region002,19021.0,3.7261973608117342,2.2487528481323062,0.0,2.0,3.0,5.0,20.0,18589.0,19019.0,18587.0,sample_3,0_2GB,kmerCount,,NC_014328_1,region002,Genome1,0.1557078253,4630065,720937.3521476445,44075942.06491075,9.519508271462874,wgsim,0.03,270,0.2
489,NC_014328.1.region002,,7.588414474029725,,,,7.0,,,,,,sample_3,0_2GB,mapping(filtered),1.0,NC_014328_1,region002,Genome1,0.1557078253,4630065,720937.3521476445,44075942.06491075,9.519508271462874,wgsim,0.03,270,0.2
494,NC_014328.1.region002,,7.588414474029725,,,,7.0,,,,,,sample_3,0_2GB,mapping(unfiltered),1.0,NC_014328_1,region002,Genome1,0.1557078253,4630065,720937.3521476445,44075942.06491075,9.519508271462874,wgsim,0.03,270,0.2
531,NC_014328.1.region002,19021.0,6.646916565900846,3.1258117066239306,0.0,5.0,6.0,8.0,28.0,18972.0,19019.0,18970.0,sample_0,0_2GB,kmerCount,,NC_014328_1,region002,Genome1,0.2926427936292642,4630065,1354955.1562850792,75662335.69786501,16.341527753468906,wgsim,0.03,270,0.2
537,NC_014328.1.region002,,13.677800535686153,,,,13.0,,,,,,sample_0,0_2GB,mapping(filtered),1.0,NC_014328_1,region002,Genome1,0.2926427936292642,4630065,1354955.1562850792,75662335.69786501,16.341527753468906,wgsim,0.03,270,0.2
542,NC_014328.1.region002,,13.677800535686153,,,,13.0,,,,,,sample_0,0_2GB,mapping(unfiltered),1.0,NC_014328_1,region002,Genome1,0.2926427936292642,4630065,1354955.1562850792,75662335.69786501,16.341527753468906,wgsim,0.03,270,0.2
579,NC_014328.1.region002,19021.0,4.13022448872299,2.3031139933405576,0.0,3.0,4.0,5.0,20.0,18713.0,19019.0,18711.0,sample_2,0_2GB,kmerCount,,NC_014328_1,region002,Genome1,0.178455683,4630065,826261.411909395,49199360.465085454,10.626062585532914,wgsim,0.03,270,0.2
585,NC_014328.1.region002,,8.505593193634787,,,,8.0,,,,,,sample_2,0_2GB,mapping(filtered),1.0,NC_014328_1,region002,Genome1,0.178455683,4630065,826261.411909395,49199360.465085454,10.626062585532914,wgsim,0.03,270,0.2
590,NC_014328.1.region002,,8.505593193634787,,,,8.0,,,,,,sample_2,0_2GB,mapping(unfiltered),1.0,NC_014328_1,region002,Genome1,0.178455683,4630065,826261.411909395,49199360.465085454,10.626062585532914,wgsim,0.03,270,0.2
627,NC_014328.1.region002,19021.0,4.737132642868408,2.63870390879958,0.0,3.0,4.0,6.0,23.0,18845.0,19019.0,18843.0,sample_4,0_2GB,kmerCount,,NC_014328_1,region002,Genome1,0.2108713088789128,4630065,976347.8667444434,50390077.5988906,10.88323330210064,wgsim,0.03,270,0.2
633,NC_014328.1.region002,,9.785935612625387,,,,10.0,,,,,,sample_4,0_2GB,mapping(filtered),1.0,NC_014328_1,region002,Genome1,0.2108713088789128,4630065,976347.8667444434,50390077.5988906,10.88323330210064,wgsim,0.03,270,0.2
638,NC_014328.1.region002,,9.785935612625387,,,,10.0,,,,,,sample_4,0_2GB,mapping(unfiltered),1.0,NC_014328_1,region002,Genome1,0.2108713088789128,4630065,976347.8667444434,50390077.5988906,10.88323330210064,wgsim,0.03,270,0.2
675,NC_014328.1.region002,19021.0,5.59660375374586,2.521617791864707,0.0,4.0,5.0,7.0,24.0,18943.0,19019.0,18941.0,sample_1,0_2GB,kmerCount,,NC_014328_1,region002,Genome1,0.2412511818,4630065,1117008.653060817,65345097.20878799,14.11321379047335,wgsim,0.03,270,0.2
681,NC_014328.1.region002,,11.582007247518511,,,,11.0,,,,,,sample_1,0_2GB,mapping(filtered),1.0,NC_014328_1,region002,Genome1,0.2412511818,4630065,1117008.653060817,65345097.20878799,14.11321379047335,wgsim,0.03,270,0.2
686,NC_014328.1.region002,,11.582007247518511,,,,11.0,,,,,,sample_1,0_2GB,mapping(unfiltered),1.0,NC_014328_1,region002,Genome1,0.2412511818,4630065,1117008.653060817,65345097.20878799,14.11321379047335,wgsim,0.03,270,0.2
480,NC_014328.1.region003,20732.0,3.6086243488327225,2.213817470893864,0.0,2.0,3.0,5.0,20.0,19995.0,20725.0,19988.0,sample_3,0_2GB,kmerCount,,NC_014328_1,region003,Genome1,0.1557078253,4630065,720937.3521476445,44075942.06491075,9.519508271462874,wgsim,0.03,270,0.2
486,NC_014328.1.region003,,7.792501927525058,,,,7.0,,,,,,sample_3,0_2GB,mapping(filtered),1.0,NC_014328_1,region003,Genome1,0.1557078253,4630065,720937.3521476445,44075942.06491075,9.519508271462874,wgsim,0.03,270,0.2
491,NC_014328.1.region003,,7.792501927525058,,,,7.0,,,,,,sample_3,0_2GB,mapping(unfiltered),1.0,NC_014328_1,region003,Genome1,0.1557078253,4630065,720937.3521476445,44075942.06491075,9.519508271462874,wgsim,0.03,270,0.2
528,NC_014328.1.region003,20732.0,6.88857804360409,3.274275875419736,0.0,5.0,7.0,9.0,31.0,20662.0,20725.0,20655.0,sample_0,0_2GB,kmerCount,,NC_014328_1,region003,Genome1,0.2926427936292642,4630065,1354955.1562850792,75662335.69786501,16.341527753468906,wgsim,0.03,270,0.2
534,NC_014328.1.region003,,14.64446800308404,,,,14.0,,,,,,sample_0,0_2GB,mapping(filtered),1.0,NC_014328_1,region003,Genome1,0.2926427936292642,4630065,1354955.1562850792,75662335.69786501,16.341527753468906,wgsim,0.03,270,0.2
539,NC_014328.1.region003,,14.64446800308404,,,,14.0,,,,,,sample_0,0_2GB,mapping(unfiltered),1.0,NC_014328_1,region003,Genome1,0.2926427936292642,4630065,1354955.1562850792,75662335.69786501,16.341527753468906,wgsim,0.03,270,0.2
576,NC_014328.1.region003,20732.0,4.085519969129847,2.388039726776176,0.0,2.0,4.0,5.0,20.0,20193.0,20725.0,20186.0,sample_2,0_2GB,kmerCount,,NC_014328_1,region003,Genome1,0.178455683,4630065,826261.411909395,49199360.465085454,10.626062585532914,wgsim,0.03,270,0.2
582,NC_014328.1.region003,,8.622334780511336,,,,8.0,,,,,,sample_2,0_2GB,mapping(filtered),0.998939861218196,NC_014328_1,region003,Genome1,0.178455683,4630065,826261.411909395,49199360.465085454,10.626062585532914,wgsim,0.03,270,0.2
587,NC_014328.1.region003,,8.622334780511336,,,,8.0,,,,,,sample_2,0_2GB,mapping(unfiltered),0.998939861218196,NC_014328_1,region003,Genome1,0.178455683,4630065,826261.411909395,49199360.465085454,10.626062585532914,wgsim,0.03,270,0.2
624,NC_014328.1.region003,20732.0,4.822737796642871,2.7206856141281626,0.0,3.0,4.0,6.0,23.0,20442.0,20725.0,20435.0,sample_4,0_2GB,kmerCount,,NC_014328_1,region003,Genome1,0.2108713088789128,4630065,976347.8667444434,50390077.5988906,10.88323330210064,wgsim,0.03,270,0.2
630,NC_014328.1.region003,,10.264649190439476,,,,10.0,,,,,,sample_4,0_2GB,mapping(filtered),1.0,NC_014328_1,region003,Genome1,0.2108713088789128,4630065,976347.8667444434,50390077.5988906,10.88323330210064,wgsim,0.03,270,0.2
635,NC_014328.1.region003,,10.264649190439476,,,,10.0,,,,,,sample_4,0_2GB,mapping(unfiltered),1.0,NC_014328_1,region003,Genome1,0.2108713088789128,4630065,976347.8667444434,50390077.5988906,10.88323330210064,wgsim,0.03,270,0.2
672,NC_014328.1.region003,20732.0,5.534873625313525,2.5226176380236325,0.0,4.0,5.0,7.0,24.0,20608.0,20725.0,20601.0,sample_1,0_2GB,kmerCount,,NC_014328_1,region003,Genome1,0.2412511818,4630065,1117008.653060817,65345097.20878799,14.11321379047335,wgsim,0.03,270,0.2
678,NC_014328.1.region003,,11.758866615266,,,,11.0,,,,,,sample_1,0_2GB,mapping(filtered),1.0,NC_014328_1,region003,Genome1,0.2412511818,4630065,1117008.653060817,65345097.20878799,14.11321379047335,wgsim,0.03,270,0.2
683,NC_014328.1.region003,,11.758866615266,,,,11.0,,,,,,sample_1,0_2GB,mapping(unfiltered),1.0,NC_014328_1,region003,Genome1,0.2412511818,4630065,1117008.653060817,65345097.20878799,14.11321379047335,wgsim,0.03,270,0.2
482,NC_014328.1.region004,22089.0,3.94716827380144,6.491871276731332,0.0,2.0,3.0,5.0,149.0,21406.0,22066.0,21383.0,sample_3,0_2GB,kmerCount,,NC_014328_1,region004,Genome1,0.1557078253,4630065,720937.3521476445,44075942.06491075,9.519508271462874,wgsim,0.03,270,0.2
485,NC_014328.1.region004,,7.786964584558325,,,,7.0,,,,,,sample_3,0_2GB,mapping(filtered),1.0,NC_014328_1,region004,Genome1,0.1557078253,4630065,720937.3521476445,44075942.06491075,9.519508271462874,wgsim,0.03,270,0.2
490,NC_014328.1.region004,,7.786964584558325,,,,7.0,,,,,,sample_3,0_2GB,mapping(unfiltered),1.0,NC_014328_1,region004,Genome1,0.1557078253,4630065,720937.3521476445,44075942.06491075,9.519508271462874,wgsim,0.03,270,0.2
530,NC_014328.1.region004,22089.0,7.200099597084522,11.97740530947063,0.0,4.0,6.0,8.0,255.0,22030.0,22066.0,22007.0,sample_0,0_2GB,kmerCount,,NC_014328_1,region004,Genome1,0.2926427936292642,4630065,1354955.1562850792,75662335.69786501,16.341527753468906,wgsim,0.03,270,0.2
533,NC_014328.1.region004,,14.592835496856484,,,,13.0,,,,,,sample_0,0_2GB,mapping(filtered),1.0,NC_014328_1,region004,Genome1,0.2926427936292642,4630065,1354955.1562850792,75662335.69786501,16.341527753468906,wgsim,0.03,270,0.2
538,NC_014328.1.region004,,14.592835496856484,,,,13.0,,,,,,sample_0,0_2GB,mapping(unfiltered),1.0,NC_014328_1,region004,Genome1,0.2926427936292642,4630065,1354955.1562850792,75662335.69786501,16.341527753468906,wgsim,0.03,270,0.2
578,NC_014328.1.region004,22089.0,4.506541717596994,7.145805513204467,0.0,3.0,4.0,5.0,158.0,21597.0,22066.0,21574.0,sample_2,0_2GB,kmerCount,,NC_014328_1,region004,Genome1,0.178455683,4630065,826261.411909395,49199360.465085454,10.626062585532914,wgsim,0.03,270,0.2
581,NC_014328.1.region004,,9.221437943984435,,,,9.0,,,,,,sample_2,0_2GB,mapping(filtered),0.9996381564068932,NC_014328_1,region004,Genome1,0.178455683,4630065,826261.411909395,49199360.465085454,10.626062585532914,wgsim,0.03,270,0.2
586,NC_014328.1.region004,,9.221437943984435,,,,9.0,,,,,,sample_2,0_2GB,mapping(unfiltered),0.9996381564068932,NC_014328_1,region004,Genome1,0.178455683,4630065,826261.411909395,49199360.465085454,10.626062585532914,wgsim,0.03,270,0.2
626,NC_014328.1.region004,22089.0,5.525419892254063,8.571751131145483,0.0,3.0,5.0,6.0,181.0,21882.0,22066.0,21859.0,sample_4,0_2GB,kmerCount,,NC_014328_1,region004,Genome1,0.2108713088789128,4630065,976347.8667444434,50390077.5988906,10.88323330210064,wgsim,0.03,270,0.2
629,NC_014328.1.region004,,11.187977746619024,,,,10.0,,,,,,sample_4,0_2GB,mapping(filtered),1.0,NC_014328_1,region004,Genome1,0.2108713088789128,4630065,976347.8667444434,50390077.5988906,10.88323330210064,wgsim,0.03,270,0.2
634,NC_014328.1.region004,,11.187977746619024,,,,10.0,,,,,,sample_4,0_2GB,mapping(unfiltered),1.0,NC_014328_1,region004,Genome1,0.2108713088789128,4630065,976347.8667444434,50390077.5988906,10.88323330210064,wgsim,0.03,270,0.2
674,NC_014328.1.region004,22089.0,6.52283942233691,9.50493763939004,0.0,4.0,6.0,7.0,223.0,21986.0,22066.0,21963.0,sample_1,0_2GB,kmerCount,,NC_014328_1,region004,Genome1,0.2412511818,4630065,1117008.653060817,65345097.20878799,14.11321379047335,wgsim,0.03,270,0.2
677,NC_014328.1.region004,,13.170337871455065,,,,12.0,,,,,,sample_1,0_2GB,mapping(filtered),1.0,NC_014328_1,region004,Genome1,0.2412511818,4630065,1117008.653060817,65345097.20878799,14.11321379047335,wgsim,0.03,270,0.2
682,NC_014328.1.region004,,13.170337871455065,,,,12.0,,,,,,sample_1,0_2GB,mapping(unfiltered),1.0,NC_014328_1,region004,Genome1,0.2412511818,4630065,1117008.653060817,65345097.20878799,14.11321379047335,wgsim,0.03,270,0.2
481,NC_014328.1.region005,21571.0,3.943998887395114,6.43635201729181,0.0,2.0,3.0,5.0,149.0,20760.0,21570.0,20759.0,sample_3,0_2GB,kmerCount,,NC_014328_1,region005,Genome1,0.1557078253,4630065,720937.3521476445,44075942.06491075,9.519508271462874,wgsim,0.03,270,0.2
