,Contig,count,Depth avg,std,min,25%,Depth median,75%,max,count_nonzero,count_unique,count_unique_nonzero,sample,dataset,quantification,Breadth,ncbi,region,id,distribution,genome_size,weighted_dist,readshare,expected_average_coverage,err_type,err_profile,fragment_size,readsGB,error,RE
241,NC_014328.1.region005,21571.0,25.41356450790413,43.20158438550524,7.0,18.0,41.70770193942462,25.0,1006.0,21571.0,21570.0,21570.0,sample_3,1GB,kmerCount(corrected),,NC_014328_1,region005,Genome1,0.1939770640193977,4630065,898126.4149189726,261130368.1091281,56.398855763175696,wgsim,0.03,270,1.0,-14.69115382375108,-0.2604867355011717
289,NC_014328.1.region005,21571.0,24.57081266515229,41.14979509914533,6.0,18.0,39.811897305814405,24.0,921.0,21571.0,21570.0,21570.0,sample_0,1GB,kmerCount(corrected),,NC_014328_1,region005,Genome1,0.1892471612,4630065,876226.6574214781,275238314.26744413,59.44588559068698,wgsim,0.03,270,1.0,-19.633988284872572,-0.330283384455938
337,NC_014328.1.region005,21571.0,25.690185897733063,42.4630175412563,7.0,19.0,41.70770193942462,26.0,987.0,21571.0,21570.0,21570.0,sample_2,1GB,kmerCount(corrected),,NC_014328_1,region005,Genome1,0.201106494,4630065,931136.13914211,288461881.54993606,62.30190754340081,wgsim,0.03,270,1.0,-20.594205603976192,-0.3305549768220153
385,NC_014328.1.region005,21571.0,17.675443882991054,29.487951841119468,3.0,12.0,28.437069504153147,18.0,647.0,21571.0,21570.0,21570.0,sample_4,1GB,kmerCount(corrected),,NC_014328_1,region005,Genome1,0.1357723633,4630065,628634.8672826145,187444680.74849236,40.48424390337767,wgsim,0.03,270,1.0,-12.04717439922452,-0.29757686540909817
433,NC_014328.1.region005,21571.0,20.560057484585787,35.58874907873023,5.0,15.0,32.228678771373566,21.0,774.0,21571.0,21570.0,21570.0,sample_1,1GB,kmerCount(corrected),,NC_014328_1,region005,Genome1,0.1646787767,4630065,762473.4402414855,237421350.85278013,51.2781895832521,wgsim,0.03,270,1.0,-19.049510811878534,-0.3714934354488262
728,NC_014328.1.region005,,5.435158093440302,,,,5.0,,,,,,sample_3,0_1GB,mapping(filtered),0.9814274466212772,NC_014328_1,region005,Genome1,0.1972397081,4630065,913232.6690840264,25659883.91099922,5.542013753802424,wgsim,0.03,270,0.1,-0.5420137538024239,-0.09780086767748339
776,NC_014328.1.region005,,5.513501908396947,,,,5.0,,,,,,sample_0,0_1GB,mapping(filtered),0.9707748598953267,NC_014328_1,region005,Genome1,0.2126204027787379,4630065,984446.2851917372,28921356.1408916,6.246425512577383,wgsim,0.03,270,0.1,-1.2464255125773827,-0.19954220378801668
824,NC_014328.1.region005,,5.888085303662495,,,,5.0,,,,,,sample_2,0_1GB,mapping(filtered),0.9990273725163262,NC_014328_1,region005,Genome1,0.2416189062,4630065,1118711.240934903,35494515.19591665,7.6660943628041185,wgsim,0.03,270,0.1,-2.6660943628041185,-0.34777739962868254
872,NC_014328.1.region005,,6.476928877786681,,,,6.0,,,,,,sample_4,0_1GB,mapping(filtered),0.9826779676717152,NC_014328_1,region005,Genome1,0.2339774735,4630065,1083330.9108407774,31324248.845493257,6.765401532266449,wgsim,0.03,270,0.1,-0.7654015322664494,-0.11313467923758774
920,NC_014328.1.region005,,3.446566685531032,,,,3.0,,,,,,sample_1,0_1GB,mapping(filtered),0.9820758649437266,NC_014328_1,region005,Genome1,0.1152034382,4630065,533399.407089483,16638327.685143868,3.593540843410161,wgsim,0.03,270,0.1,-0.5935408434101608,-0.16516880404979858
488,NC_014328.1.region005,,8.220355501926022,,,,7.0,,,,,,sample_3,0_2GB,mapping(filtered),0.9979621138437312,NC_014328_1,region005,Genome1,0.1557078253,4630065,720937.3521476445,44075942.06491075,9.519508271462874,wgsim,0.03,270,0.2,-2.5195082714628736,-0.2646679008637174
536,NC_014328.1.region005,,15.898059376592098,,,,14.0,,,,,,sample_0,0_2GB,mapping(filtered),1.0,NC_014328_1,region005,Genome1,0.2926427936292642,4630065,1354955.1562850792,75662335.69786501,16.341527753468906,wgsim,0.03,270,0.2,-2.341527753468906,-0.14328695509952288
584,NC_014328.1.region005,,9.535547218748553,,,,9.0,,,,,,sample_2,0_2GB,mapping(filtered),1.0,NC_014328_1,region005,Genome1,0.178455683,4630065,826261.411909395,49199360.465085454,10.626062585532914,wgsim,0.03,270,0.2,-1.6260625855329138,-0.15302588070079245
632,NC_014328.1.region005,,11.343383817331295,,,,10.0,,,,,,sample_4,0_2GB,mapping(filtered),1.0,NC_014328_1,region005,Genome1,0.2108713088789128,4630065,976347.8667444434,50390077.5988906,10.88323330210064,wgsim,0.03,270,0.2,-0.8832333021006402,-0.08115541379878
680,NC_014328.1.region005,,12.775508313649206,,,,12.0,,,,,,sample_1,0_2GB,mapping(filtered),1.0,NC_014328_1,region005,Genome1,0.2412511818,4630065,1117008.653060817,65345097.20878799,14.11321379047335,wgsim,0.03,270,0.2,-2.113213790473351,-0.1497329964561158
968,NC_014328.1.region005,,22.531517762030475,,,,20.0,,,,,,sample_3,0_3GB,mapping(filtered),1.0,NC_014328_1,region005,Genome1,0.289570097728957,4630065,1340728.3745414233,116181837.09356286,25.09291707428791,wgsim,0.03,270,0.3,-5.092917074287911,-0.20296233631228539
1016,NC_014328.1.region005,,16.86336899634107,,,,15.0,,,,,,sample_0,0_3GB,mapping(filtered),1.0,NC_014328_1,region005,Genome1,0.2142002794785799,4630065,991761.217003991,82461301.48064058,17.809966270590277,wgsim,0.03,270,0.3,-2.8099662705902766,-0.1577749349941439
1064,NC_014328.1.region005,,17.27020517808346,,,,16.0,,,,,,sample_2,0_3GB,mapping(filtered),1.0,NC_014328_1,region005,Genome1,0.21730050742173,4630065,1006115.4738955924,89618607.16178736,19.35579892761492,wgsim,0.03,270,0.3,-3.35579892761492,-0.17337434327379797
1112,NC_014328.1.region005,,13.354545875596314,,,,12.0,,,,,,sample_4,0_3GB,mapping(filtered),1.0,NC_014328_1,region005,Genome1,0.178369746917837,4630065,825863.522263135,73197734.31953289,15.809223913602269,wgsim,0.03,270,0.3,-3.8092239136022688,-0.24094945674877877
1160,NC_014328.1.region005,,17.811680792922978,,,,16.0,,,,,,sample_1,0_3GB,mapping(filtered),1.0,NC_014328_1,region005,Genome1,0.2159782581,4630065,999993.3735897765,87556964.695296,18.910526028316237,wgsim,0.03,270,0.3,-2.9105260283162373,-0.15391036843491687
8,NC_014328.1.region005,,22.31684498170534,,,,20.0,,,,,,sample_3,0_5GB,mapping(filtered),1.0,NC_014328_1,region005,Genome1,0.1669311196,4630065,772901.934270774,114266507.67196085,24.679244820960577,wgsim,0.03,270,0.5,-4.679244820960577,-0.18960243131047513
56,NC_014328.1.region005,,26.4751053679774,,,,24.0,,,,,,sample_0,0_5GB,mapping(filtered),1.0,NC_014328_1,region005,Genome1,0.2045732812795426,4630065,947187.5895875654,135727947.554445,29.314479938066743,wgsim,0.03,270,0.5,-5.314479938066743,-0.18129197411295528
104,NC_014328.1.region005,,19.72099485896901,,,,18.0,,,,,,sample_2,0_5GB,mapping(filtered),1.0,NC_014328_1,region005,Genome1,0.1545479899,4630065,715567.2388563434,108746552.58135952,23.487046635708037,wgsim,0.03,270,0.5,-5.487046635708037,-0.2336201192433416
152,NC_014328.1.region005,,27.1556203973878,,,,25.0,,,,,,sample_4,0_5GB,mapping(filtered),1.0,NC_014328_1,region005,Genome1,0.2030181058203018,4630065,939987.0261248756,142209300.89890236,30.71432061945185,wgsim,0.03,270,0.5,-5.7143206194518505,-0.18604743664207515
200,NC_014328.1.region005,,19.52401463572785,,,,18.0,,,,,,sample_1,0_5GB,mapping(filtered),1.0,NC_014328_1,region005,Genome1,0.1497557483700488,4630065,693378.84907697,110389282.43607277,23.84184291928359,wgsim,0.03,270,0.5,-5.8418429192835895,-0.24502480529970405
248,NC_014328.1.region005,,52.48853689037099,,,,48.0,,,,,,sample_3,1GB,mapping(filtered),1.0,NC_014328_1,region005,Genome1,0.1939770640193977,4630065,898126.4149189726,261130368.1091281,56.398855763175696,wgsim,0.03,270,1.0,-8.398855763175696,-0.14891890357569154
296,NC_014328.1.region005,,49.960770691491824,,,,45.0,,,,,,sample_0,1GB,mapping(filtered),1.0,NC_014328_1,region005,Genome1,0.1892471612,4630065,876226.6574214781,275238314.26744413,59.44588559068698,wgsim,0.03,270,1.0,-14.445885590686977,-0.2430090063785697
344,NC_014328.1.region005,,52.91061090269093,,,,48.0,,,,,,sample_2,1GB,mapping(filtered),1.0,NC_014328_1,region005,Genome1,0.201106494,4630065,931136.13914211,288461881.54993606,62.30190754340081,wgsim,0.03,270,1.0,-14.301907543400809,-0.22955810034287957
392,NC_014328.1.region005,,36.54536612477421,,,,33.0,,,,,,sample_4,1GB,mapping(filtered),1.0,NC_014328_1,region005,Genome1,0.1357723633,4630065,628634.8672826145,187444680.74849236,40.48424390337767,wgsim,0.03,270,1.0,-7.484243903377667,-0.18486806672838083
440,NC_014328.1.region005,,42.406280394608864,,,,38.0,,,,,,sample_1,1GB,mapping(filtered),1.0,NC_014328_1,region005,Genome1,0.1646787767,4630065,762473.4402414855,237421350.85278013,51.2781895832521,wgsim,0.03,270,1.0,-13.2781895832521,-0.2589441961809992
733,NC_014328.1.region005,,5.435158093440302,,,,5.0,,,,,,sample_3,0_1GB,mapping(unfiltered),0.9814274466212772,NC_014328_1,region005,Genome1,0.1972397081,4630065,913232.6690840264,25659883.91099922,5.542013753802424,wgsim,0.03,270,0.1,-0.5420137538024239,-0.09780086767748339
781,NC_014328.1.region005,,5.513501908396947,,,,5.0,,,,,,sample_0,0_1GB,mapping(unfiltered),0.9707748598953267,NC_014328_1,region005,Genome1,0.2126204027787379,4630065,984446.2851917372,28921356.1408916,6.246425512577383,wgsim,0.03,270,0.1,-1.2464255125773827,-0.19954220378801668
829,NC_014328.1.region005,,5.888085303662495,,,,5.0,,,,,,sample_2,0_1GB,mapping(unfiltered),0.9990273725163262,NC_014328_1,region005,Genome1,0.2416189062,4630065,1118711.240934903,35494515.19591665,7.6660943628041185,wgsim,0.03,270,0.1,-2.6660943628041185,-0.34777739962868254
877,NC_014328.1.region005,,6.476928877786681,,,,6.0,,,,,,sample_4,0_1GB,mapping(unfiltered),0.9826779676717152,NC_014328_1,region005,Genome1,0.2339774735,4630065,1083330.9108407774,31324248.845493257,6.765401532266449,wgsim,0.03,270,0.1,-0.7654015322664494,-0.11313467923758774
925,NC_014328.1.region005,,3.446566685531032,,,,3.0,,,,,,sample_1,0_1GB,mapping(unfiltered),0.9820758649437266,NC_014328_1,region005,Genome1,0.1152034382,4630065,533399.407089483,16638327.685143868,3.593540843410161,wgsim,0.03,270,0.1,-0.5935408434101608,-0.16516880404979858
493,NC_014328.1.region005,,8.220355501926022,,,,7.0,,,,,,sample_3,0_2GB,mapping(unfiltered),0.9979621138437312,NC_014328_1,region005,Genome1,0.1557078253,4630065,720937.3521476445,44075942.06491075,9.519508271462874,wgsim,0.03,270,0.2,-2.5195082714628736,-0.2646679008637174
541,NC_014328.1.region005,,15.898059376592098,,,,14.0,,,,,,sample_0,0_2GB,mapping(unfiltered),1.0,NC_014328_1,region005,Genome1,0.2926427936292642,4630065,1354955.1562850792,75662335.69786501,16.341527753468906,wgsim,0.03,270,0.2,-2.341527753468906,-0.14328695509952288
589,NC_014328.1.region005,,9.535547218748553,,,,9.0,,,,,,sample_2,0_2GB,mapping(unfiltered),1.0,NC_014328_1,region005,Genome1,0.178455683,4630065,826261.411909395,49199360.465085454,10.626062585532914,wgsim,0.03,270,0.2,-1.6260625855329138,-0.15302588070079245
637,NC_014328.1.region005,,11.343383817331295,,,,10.0,,,,,,sample_4,0_2GB,mapping(unfiltered),1.0,NC_014328_1,region005,Genome1,0.2108713088789128,4630065,976347.8667444434,50390077.5988906,10.88323330210064,wgsim,0.03,270,0.2,-0.8832333021006402,-0.08115541379878
685,NC_014328.1.region005,,12.775508313649206,,,,12.0,,,,,,sample_1,0_2GB,mapping(unfiltered),1.0,NC_014328_1,region005,Genome1,0.2412511818,4630065,1117008.653060817,65345097.20878799,14.11321379047335,wgsim,0.03,270,0.2,-2.113213790473351,-0.1497329964561158
973,NC_014328.1.region005,,22.531517762030475,,,,20.0,,,,,,sample_3,0_3GB,mapping(unfiltered),1.0,NC_014328_1,region005,Genome1,0.289570097728957,4630065,1340728.3745414233,116181837.09356286,25.09291707428791,wgsim,0.03,270,0.3,-5.092917074287911,-0.20296233631228539
1021,NC_014328.1.region005,,16.86336899634107,,,,15.0,,,,,,sample_0,0_3GB,mapping(unfiltered),1.0,NC_014328_1,region005,Genome1,0.2142002794785799,4630065,991761.217003991,82461301.48064058,17.809966270590277,wgsim,0.03,270,0.3,-2.8099662705902766,-0.1577749349941439
1069,NC_014328.1.region005,,17.27020517808346,,,,16.0,,,,,,sample_2,0_3GB,mapping(unfiltered),1.0,NC_014328_1,region005,Genome1,0.21730050742173,4630065,1006115.4738955924,89618607.16178736,19.35579892761492,wgsim,0.03,270,0.3,-3.35579892761492,-0.17337434327379797
1117,NC_014328.1.region005,,13.354545875596314,,,,12.0,,,,,,sample_4,0_3GB,mapping(unfiltered),1.0,NC_014328_1,region005,Genome1,0.178369746917837,4630065,825863.522263135,73197734.31953289,15.809223913602269,wgsim,0.03,270,0.3,-3.8092239136022688,-0.24094945674877877
1165,NC_014328.1.region005,,17.811680792922978,,,,16.0,,,,,,sample_1,0_3GB,mapping(unfiltered),1.0,NC_014328_1,region005,Genome1,0.2159782581,4630065,999993.3735897765,87556964.695296,18.910526028316237,wgsim,0.03,270,0.3,-2.9105260283162373,-0.15391036843491687
13,NC_014328.1.region005,,22.31684498170534,,,,20.0,,,,,,sample_3,0_5GB,mapping(unfiltered),1.0,NC_014328_1,region005,Genome1,0.1669311196,4630065,772901.934270774,114266507.67196085,24.679244820960577,wgsim,0.03,270,0.5,-4.679244820960577,-0.18960243131047513
61,NC_014328.1.region005,,26.4751053679774,,,,24.0,,,,,,sample_0,0_5GB,mapping(unfiltered),1.0,NC_014328_1,region005,Genome1,0.2045732812795426,4630065,947187.5895875654,135727947.554445,29.314479938066743,wgsim,0.03,270,0.5,-5.314479938066743,-0.18129197411295528
109,NC_014328.1.region005,,19.72099485896901,,,,18.0,,,,,,sample_2,0_5GB,mapping(unfiltered),1.0,NC_014328_1,region005,Genome1,0.1545479899,4630065,715567.2388563434,108746552.58135952,23.487046635708037,wgsim,0.03,270,0.5,-5.487046635708037,-0.2336201192433416
157,NC_014328.1.region005,,27.1556203973878,,,,25.0,,,,,,sample_4,0_5GB,mapping(unfiltered),1.0,NC_014328_1,region005,Genome1,0.2030181058203018,4630065,939987.0261248756,142209300.89890236,30.71432061945185,wgsim,0.03,270,0.5,-5.7143206194518505,-0.18604743664207515
205,NC_014328.1.region005,,19.52401463572785,,,,18.0,,,,,,sample_1,0_5GB,mapping(unfiltered),1.0,NC_014328_1,region005,Genome1,0.1497557483700488,4630065,693378.84907697,110389282.43607277,23.84184291928359,wgsim,0.03,270,0.5,-5.8418429192835895,-0.24502480529970405
253,NC_014328.1.region005,,52.48853689037099,,,,48.0,,,,,,sample_3,1GB,mapping(unfiltered),1.0,NC_014328_1,region005,Genome1,0.1939770640193977,4630065,898126.4149189726,261130368.1091281,56.398855763175696,wgsim,0.03,270,1.0,-8.398855763175696,-0.14891890357569154
301,NC_014328.1.region005,,49.960770691491824,,,,45.0,,,,,,sample_0,1GB,mapping(unfiltered),1.0,NC_014328_1,region005,Genome1,0.1892471612,4630065,876226.6574214781,275238314.26744413,59.44588559068698,wgsim,0.03,270,1.0,-14.445885590686977,-0.2430090063785697
349,NC_014328.1.region005,,52.91061090269093,,,,48.0,,,,,,sample_2,1GB,mapping(unfiltered),1.0,NC_014328_1,region005,Genome1,0.201106494,4630065,931136.13914211,288461881.54993606,62.30190754340081,wgsim,0.03,270,1.0,-14.301907543400809,-0.22955810034287957
397,NC_014328.1.region005,,36.54536612477421,,,,33.0,,,,,,sample_4,1GB,mapping(unfiltered),1.0,NC_014328_1,region005,Genome1,0.1357723633,4630065,628634.8672826145,187444680.74849236,40.48424390337767,wgsim,0.03,270,1.0,-7.484243903377667,-0.18486806672838083
445,NC_014328.1.region005,,42.406280394608864,,,,38.0,,,,,,sample_1,1GB,mapping(unfiltered),1.0,NC_014328_1,region005,Genome1,0.1646787767,4630065,762473.4402414855,237421350.85278013,51.2781895832521,wgsim,0.03,270,1.0,-13.2781895832521,-0.2589441961809992
753,NZ_CP020566.1.region001,21701.0,4.806368370121192,2.902949079650573,0.0,3.0,4.0,6.0,23.0,21391.0,21701.0,21391.0,sample_3,0_1GB,kmerCount,,NZ_CP020566_1,region001,Genome2,0.1612636132,2071952,334130.4658969664,9388351.135799514,4.531162466987418,wgsim,0.03,270,0.1,-0.5311624669874178,-0.11722432617618447
801,NZ_CP020566.1.region001,21701.0,4.253905349983872,2.728050075232661,0.0,2.0,4.0,6.0,22.0,21182.0,21701.0,21182.0,sample_0,0_1GB,kmerCount,,NZ_CP020566_1,region001,Genome2,0.1550768408844923,2071952,321311.7706243056,9439592.886143193,4.555893614399944,wgsim,0.03,270,0.1,-0.5558936143999436,-0.12201637295544274
849,NZ_CP020566.1.region001,21701.0,6.3123358370582,3.337725899405,0.0,4.0,6.0,8.0,26.0,21583.0,21701.0,21583.0,sample_2,0_1GB,kmerCount,,NZ_CP020566_1,region001,Genome2,0.2195947119,2071952,454989.7025106288,14435931.560187876,6.967309841245298,wgsim,0.03,270,0.1,-0.9673098412452976,-0.13883548504172827
897,NZ_CP020566.1.region001,21701.0,5.909773743145477,2.8067835617714247,0.0,4.0,6.0,7.0,25.0,21549.0,21701.0,21549.0,sample_4,0_1GB,kmerCount,,NZ_CP020566_1,region001,Genome2,0.2136541287,2071952,442681.0992682224,12800015.926723937,6.177756978310278,wgsim,0.03,270,0.1,-0.1777569783102777,-0.02877370847289258
945,NZ_CP020566.1.region001,21701.0,7.585042163955578,3.362083953576285,0.0,5.0,7.0,9.0,25.0,21685.0,21701.0,21685.0,sample_1,0_1GB,kmerCount,,NZ_CP020566_1,region001,Genome2,0.2655466274,2071952,550199.8657346849,17162384.39102746,8.283195938432677,wgsim,0.03,270,0.1,-1.2831959384326765,-0.15491556012563423
513,NZ_CP020566.1.region001,21701.0,10.323395235242616,5.92378791288312,1.0,6.0,9.0,12.0,40.0,21701.0,21701.0,21701.0,sample_3,0_2GB,kmerCount,,NZ_CP020566_1,region001,Genome2,0.1835711038,2071952,380350.5156606176,23253486.925980583,11.22298534231516,wgsim,0.03,270,0.2,-2.2229853423151607,-0.19807433356734536
561,NZ_CP020566.1.region001,21701.0,7.377448043868946,4.44896986509115,0.0,5.0,6.0,9.0,41.0,21639.0,21701.0,21639.0,sample_0,0_2GB,kmerCount,,NZ_CP020566_1,region001,Genome2,0.1240049549124005,2071952,256932.31434065805,14347411.37306104,6.924586753487069,wgsim,0.03,270,0.2,-0.9245867534870689,-0.13352230052161126
609,NZ_CP020566.1.region001,21701.0,9.246947145292843,4.937534274505516,0.0,6.0,8.0,11.0,38.0,21699.0,21701.0,21699.0,sample_2,0_2GB,kmerCount,,NZ_CP020566_1,region001,Genome2,0.1618849404,2071952,335417.82603166084,19972302.096514456,9.63936524423078,wgsim,0.03,270,0.2,-1.6393652442307793,-0.17006983371772844
657,NZ_CP020566.1.region001,21701.0,6.56573429795862,3.678969250707169,0.0,4.0,6.0,8.0,33.0,21677.0,21701.0,21677.0,sample_4,0_2GB,kmerCount,,NZ_CP020566_1,region001,Genome2,0.1175245911882475,2071952,243505.3117616718,12567499.73380584,6.065536138774372,wgsim,0.03,270,0.2,-0.06553613877437225,-0.010804673696596713
705,NZ_CP020566.1.region001,21701.0,11.686097414865674,4.605815276255158,1.0,9.0,11.0,14.0,41.0,21701.0,21701.0,21701.0,sample_1,0_2GB,kmerCount,,NZ_CP020566_1,region001,Genome2,0.2137460305,2071952,442871.515386536,25908019.731661648,12.50416019852856,wgsim,0.03,270,0.2,-1.5041601985285595,-0.12029278053439872
993,NZ_CP020566.1.region001,21701.0,22.150315653656516,5.416469467302125,7.0,18.0,22.0,25.0,60.0,21701.0,21701.0,21701.0,sample_3,0_3GB,kmerCount,,NZ_CP020566_1,region001,Genome2,0.283079831828308,2071952,586527.8237163264,50826014.69455721,24.53049814597887,wgsim,0.03,270,0.3,-2.5304981459788713,-0.10315722619736852
1041,NZ_CP020566.1.region001,21701.0,17.08285332473158,5.711622194945483,5.0,13.0,16.0,20.0,52.0,21701.0,21701.0,21701.0,sample_0,0_3GB,kmerCount,,NZ_CP020566_1,region001,Genome2,0.2099120216790088,2071952,434927.63314186566,36162634.77928326,17.453413389539556,wgsim,0.03,270,0.3,-1.4534133895395556,-0.08327387641036665
1089,NZ_CP020566.1.region001,21701.0,12.601861665361044,5.947574670427748,1.0,9.0,11.0,15.0,59.0,21701.0,21701.0,21701.0,sample_2,0_3GB,kmerCount,,NZ_CP020566_1,region001,Genome2,0.144960149714496,2071952,300350.4721212494,26753381.366525806,12.912162717343744,wgsim,0.03,270,0.3,-1.9121627173437439,-0.14809004186225969
1137,NZ_CP020566.1.region001,21701.0,13.431869499101424,6.667316662433159,1.0,9.0,12.0,15.0,62.0,21701.0,21701.0,21701.0,sample_4,0_3GB,kmerCount,,NZ_CP020566_1,region001,Genome2,0.1526072411152607,2071952,316194.87844324665,28024907.362492062,13.52584778146022,wgsim,0.03,270,0.3,-1.5258477814602198,-0.1128097703089405
1185,NZ_CP020566.1.region001,21701.0,15.21860743744528,6.763574595207556,3.0,11.0,14.0,17.0,59.0,21701.0,21701.0,21701.0,sample_1,0_3GB,kmerCount,,NZ_CP020566_1,region001,Genome2,0.1812859157,2071952,375615.7156064464,32887989.879664343,15.872949701375488,wgsim,0.03,270,0.3,-1.8729497013754877,-0.11799632309130201
33,NZ_CP020566.1.region001,21701.0,21.19118934611308,8.410821851169779,6.0,16.0,19.0,23.0,88.0,21701.0,21701.0,21701.0,sample_3,0_5GB,kmerCount,,NZ_CP020566_1,region001,Genome2,0.1561447925,2071952,323524.51510996,47830151.34094423,23.08458465299593,wgsim,0.03,270,0.5,-4.084584652995929,-0.17693992395335686
81,NZ_CP020566.1.region001,21701.0,23.40293074051887,11.632599143739402,4.0,17.0,20.0,25.0,90.0,21701.0,21701.0,21701.0,sample_0,0_5GB,kmerCount,,NZ_CP020566_1,region001,Genome2,0.1637981587836202,2071952,339381.9226880394,48631984.10737881,23.47157854399079,wgsim,0.03,270,0.5,-3.471578543990791,-0.1479056271176779
129,NZ_CP020566.1.region001,21701.0,31.264457859084835,10.888304460530312,10.0,25.0,29.0,33.0,110.0,21701.0,21701.0,21701.0,sample_2,0_5GB,kmerCount,,NZ_CP020566_1,region001,Genome2,0.2209426729,2071952,457782.6130005008,69570374.79113176,33.577213560512874,wgsim,0.03,270,0.5,-4.577213560512874,-0.13631904125289662
177,NZ_CP020566.1.region001,21701.0,28.29169162711396,12.151527168819902,6.0,21.0,25.0,30.0,90.0,21701.0,21701.0,21701.0,sample_4,0_5GB,kmerCount,,NZ_CP020566_1,region001,Genome2,0.2031638197203163,2071952,420945.6825971488,63684273.90464766,30.736365468238485,wgsim,0.03,270,0.5,-5.7363654682384855,-0.18663122268526433
225,NZ_CP020566.1.region001,21701.0,29.93244550942353,12.58858191798634,8.0,23.0,27.0,31.0,105.0,21701.0,21701.0,21701.0,sample_1,0_5GB,kmerCount,,NZ_CP020566_1,region001,Genome2,0.2162790564567442,2071952,448119.823583664,71342853.67462792,34.43267685478617,wgsim,0.03,270,0.5,-7.432676854786173,-0.2158611392931254
273,NZ_CP020566.1.region001,21701.0,49.19243352840883,18.64639226738422,21.0,39.0,44.0,50.0,165.0,21701.0,21701.0,21701.0,sample_3,1GB,kmerCount,,NZ_CP020566_1,region001,Genome2,0.1774425995177442,2071952,367652.5489559891,106895024.85437764,51.591458129521165,wgsim,0.03,270,1.0,-7.591458129521165,-0.14714564008760306
321,NZ_CP020566.1.region001,21701.0,66.2316943919635,19.546196066566864,32.0,55.0,61.0,68.0,176.0,21701.0,21701.0,21701.0,sample_0,1GB,kmerCount,,NZ_CP020566_1,region001,Genome2,0.2419312908,2071952,501270.0218356416,157457793.17974102,75.99490392622079,wgsim,0.03,270,1.0,-14.994903926220786,-0.19731459810487428
369,NZ_CP020566.1.region001,21701.0,51.67291829869591,24.6628588590346,21.0,39.0,44.0,50.0,178.0,21701.0,21701.0,21701.0,sample_2,1GB,kmerCount,,NZ_CP020566_1,region001,Genome2,0.1759541458,2071952,364568.5442986016,112941731.95681934,54.50982066998625,wgsim,0.03,270,1.0,-10.509820669986247,-0.1928060034101906
417,NZ_CP020566.1.region001,21701.0,55.4588728630017,20.29126454353207,27.0,44.0,50.0,56.0,177.0,21701.0,21701.0,21701.0,sample_4,1GB,kmerCount,,NZ_CP020566_1,region001,Genome2,0.199091869,2071952,412508.796158288,123000780.93993697,59.36468650815123,wgsim,0.03,270,1.0,-9.36468650815123,-0.15774843697465474
465,NZ_CP020566.1.region001,21701.0,66.98009308326806,18.220069706285727,35.0,57.0,63.0,70.0,190.0,21701.0,21701.0,21701.0,sample_1,1GB,kmerCount,,NZ_CP020566_1,region001,Genome2,0.2519660124,2071952,522061.4833242048,162561128.1093053,78.45796046882616,wgsim,0.03,270,1.0,-15.457960468826158,-0.19702220624213265
753,NZ_CP020566.1.region001,21701.0,4.806368370121192,2.902949079650573,0.0,3.0,7.58321853444084,6.0,23.0,21391.0,21701.0,21391.0,sample_3,0_1GB,kmerCount(corrected),,NZ_CP020566_1,region001,Genome2,0.1612636132,2071952,334130.4658969664,9388351.135799514,4.531162466987418,wgsim,0.03,270,0.1,3.052056067453422,0.6735702128735648
801,NZ_CP020566.1.region001,21701.0,4.253905349983872,2.728050075232661,0.0,2.0,7.58321853444084,6.0,22.0,21182.0,21701.0,21182.0,sample_0,0_1GB,kmerCount(corrected),,NZ_CP020566_1,region001,Genome2,0.1550768408844923,2071952,321311.7706243056,9439592.886143193,4.555893614399944,wgsim,0.03,270,0.1,3.027324920040896,0.66448542838497
849,NZ_CP020566.1.region001,21701.0,6.3123358370582,3.337725899405,0.0,4.0,11.37482780166126,8.0,26.0,21583.0,21701.0,21583.0,sample_2,0_1GB,kmerCount(corrected),,NZ_CP020566_1,region001,Genome2,0.2195947119,2071952,454989.7025106288,14435931.560187876,6.967309841245298,wgsim,0.03,270,0.1,4.407517960415962,0.6325996777585805
897,NZ_CP020566.1.region001,21701.0,5.909773743145477,2.8067835617714247,0.0,4.0,11.37482780166126,7.0,25.0,21549.0,21701.0,21549.0,sample_4,0_1GB,kmerCount(corrected),,NZ_CP020566_1,region001,Genome2,0.2136541287,2071952,442681.0992682224,12800015.926723937,6.177756978310278,wgsim,0.03,270,0.1,5.197070823350982,0.8412553037611509
945,NZ_CP020566.1.region001,21701.0,7.585042163955578,3.362083953576285,0.0,5.0,13.27063243527147,9.0,25.0,21685.0,21701.0,21685.0,sample_1,0_1GB,kmerCount(corrected),,NZ_CP020566_1,region001,Genome2,0.2655466274,2071952,550199.8657346849,17162384.39102746,8.283195938432677,wgsim,0.03,270,0.1,4.987436496838793,0.6021149969057115
513,NZ_CP020566.1.region001,21701.0,10.323395235242616,5.92378791288312,1.0,6.0,17.06224170249189,12.0,40.0,21701.0,21701.0,21701.0,sample_3,0_2GB,kmerCount(corrected),,NZ_CP020566_1,region001,Genome2,0.1835711038,2071952,380350.5156606176,23253486.925980583,11.22298534231516,wgsim,0.03,270,0.2,5.839256360176728,0.5202943942339823
